type,time,author,message,latitude,longitude, location
mbdata,17:19:00,AbilaPost,Lucio Jakab of Save Our Wetlands speaking now at POK rally #AbilaPost,,,
mbdata,17:19:00,choconibbs,Note to APD: save time and arrest them all now! #POKRally,,,
ccdata,17:19:00,,DISTURBANCE-NOISE,,,3177 N. Gounaraki St
mbdata,17:19:01,KronosQuoth,The future heals descriptions of marvel #POKRally #HI,,,
mbdata,17:19:01,KronosQuoth,"If youre offered a seat on a rocket ship, dont ask what seat! Just get on.  #KronosStar #POKRally",,,
mbdata,17:19:01,KronosQuoth,"The past is a ghost, the future a dream. All we ever have is now.  #KronosStar #POKRally",,,
mbdata,17:19:31,Clevvah4Evah,I want a job 80% mental 30% fiscal #POK #Rally #Grammar,,,
mbdata,17:20:00,zengardener,RT @choconibbs Blather-blather-blather #Lucio #POKRally,,,
mbdata,17:20:00,BlueVelvet,RT @MindOfKronos What do we want? All the lame chanters out of the park. When do we want it? NOW,,,
mbdata,17:20:00,choconibbs,IT just doesn't get better than this #blather #POKRally,,,
mbdata,17:20:00,anaregents,cops are everywhere tonite i hop etheres no trouble,,,
mbdata,17:20:00,footfingers,greedy corporations are ruining Kronos and poisoning the people. fight back! #POK,36.054,24.902,
mbdata,17:20:02,KronosQuoth,"Limitations live only in our minds.  But if we use our imaginations, our possibilities become limitless.  #KronosStar #POKRally",,,
mbdata,17:20:02,KronosQuoth,People rarely succeed unless they have fun in what they are doing.  #POKRally #HI,,,
mbdata,17:20:02,KronosQuoth,"If youre offered a seat on a rocket ship, dont ask what seat! Just get on.  #KronosStar #POKRally",,,
mbdata,17:20:29,KronosQuoth,How wonderful it is that nobody need wait a single moment before starting to improve the world.  #KronosStar #POKRally,,,
mbdata,17:20:29,KronosQuoth,Evolution inspires incredible phenomena #POKRally #HI,,,
mbdata,17:20:29,KronosQuoth,"When everything seems to be going against you, remember that the airplane takes off against the wind, not with it.  #KronosStar #POKRally",,,
mbdata,17:20:33,wireHead1122,RT @ourcountryourrights The cops look scared cuz they know they serve corrupt masters #POK,,,
mbdata,17:20:51,KronosQuoth,"Nothing is impossible, the word itself says, Im possible!  #KronosStar #POKRally",,,
mbdata,17:20:51,KronosQuoth,"If you do what you always did, you will get what you always got.  #POKRally #HI",,,
mbdata,17:21:00,pinky,RT @truccotrucco gotta be 3000 people here! #POK is strong,,,
mbdata,17:21:00,POK,Jakab: We have a symbiotic relationship with the earth,,,
mbdata,17:21:00,truccotrucco,lots of cops but they cant stop us #POK,36.052,24.852,
mbdata,17:21:00,FriendsOfKronos,Lucio Jakab & Save OUr Wetlands terrorist sympathesizers #POK,,,
mbdata,17:21:00,michelleR,you people need to sit down UR blocking my view of the band!!!!!!!,,,
ccdata,17:21:00,,INCOMPLETE CALL FOR POLICE,,,
mbdata,17:21:19,KronosQuoth,"The function of leadership is to produce more leaders, not more followers.  #POKRally #HI",,,
mbdata,17:21:33,BlueVelvet,RT @hempRules people r mean #trylove,,,
mbdata,17:21:45,KronosQuoth,"You can do anything, but not everything.  #POKRally #HI",,,
mbdata,17:21:45,KronosQuoth,"Nothing is impossible, the word itself says, Im possible!  #KronosStar #POKRally",,,
mbdata,17:22:00,slamrjamr,RT @POK Lucio quotes Albert Einstein to look into nature and you will understand everything better,,,
mbdata,17:22:00,joyce101,RT @anaregents cops are everywhere tonite i hop etheres no trouble,,,
mbdata,17:22:00,rnbwBrite,RT @truccotrucco lots of cops but they cant stop us #POK,,,
mbdata,17:22:00,POK,Jakab is getting cheers from the audience for his inspiring remarks,,,
mbdata,17:22:00,SaveOurWildlands,"Lucio """"our survival is directly linked to the survivial of all species""""""""",,,
mbdata,17:22:00,choconibbs,Send photos of the speakers @APD for their top ten wanted poster #POKRally,,,
ccdata,17:22:00,,VEHICLE ACCIDENT-REPORT,,,2582 N. Parla St
mbdata,17:22:06,KronosQuoth,The only way to do great work is to love what you do.  #KronosStar #POKRally,,,
mbdata,17:22:06,KronosQuoth,You can never cross the ocean until you have the courage to lose sight of the shore.  #KronosStar #POKRally,,,
mbdata,17:22:28,Clevvah4Evah,"In edition, you should always add instead of multiply #POK #Rally #Grammar",,,
mbdata,17:22:28,KronosQuoth,It is better to fail in originality than to succeed in imitation.  #POKRally #HI,,,
mbdata,17:22:28,KronosQuoth,The mind is everything. What you think you become.   #KronosStar #POKRally,,,
mbdata,17:22:47,truccotrucco,Lucio Jakab tells it like it is #POK #SOW,36.052,24.852,
ccdata,17:22:47,,TRAFFIC STOP,,,4133 N. Androutsou St
mbdata,17:22:50,KronosQuoth,"If you can't explain it simply, you don't understand it well enough.  #POKRally #HI",,,
mbdata,17:22:50,KronosQuoth,Develop success from failures. Discouragement and failure are two of the surest stepping stones to success.  #POKRally #HI,,,
mbdata,17:22:50,junkman995,"I lost a bunch of weight, this stuff works! look at news article diet.kronos/starvenow  #abila #bestfood",,,
mbdata,17:22:50,Clevvah4Evah,My hand hurts I think I have carpet tunnel #POK #Rally #Grammar,,,
ccdata,17:22:51,,ALARM-SECURE NO CRIME,,,4357 N. Blant St
mbdata,17:23:00,rnbwBrite,RT @maha_Homeland Now speaking is Lucio Jakab of Save Our Wildlands - starting out by quoting Albert Einstein,,,
mbdata,17:23:00,lordWally,RT @choconibbs IT just doesn't get better than this #blather #POKRally,,,
mbdata,17:23:21,KronosQuoth,"If you want to achieve excellence, you can get there today. As of this second, quit doing less-than-excellent work.  #POKRally #HI",,,
mbdata,17:23:22,choconibbs,Hey Jacob - hows the quality of life of the POK hostages? #POKRally,,,
mbdata,17:23:22,anaregents,"Lucio Jakab says """"our survival and quality of life is directly tied to the survival of all species""""""""",,,
mbdata,17:23:22,MindOfKronos,Blah blah blah. POK trying to put everyone to sleep?,,,
ccdata,17:23:22,,SUBJECT STOP,,,4252 N. Bairn St
mbdata,17:23:46,KronosQuoth,"If you genuinely want something, don't wait for it -- teach yourself to be impatient.  #POKRally #HI",,,
mbdata,17:23:46,KronosQuoth,"Good things come to people who wait, but better things come to those who go out and get them.  #POKRally #HI",,,
mbdata,17:24:00,powercrystals,"Gain over 1,000 followers a week by using:  followers.kronos/getpopular #pokrally",,,
mbdata,17:24:00,POK,Jakab: Our survival and quality of life is tied to survivial of species,,,
mbdata,17:24:00,Viktor-E,Lucio Jakab visits Viktor-E in the studio.  Watch him try to play the keyboard at Viktor-E.kronos/ourfans,,,
mbdata,17:24:00,AbilaPost,POK rally is peaceful so far but tense with a strong police presence #POKrally #AbilaPost,,,
mbdata,17:24:00,ourcountryourrights,we have to hold our officials accountable for their corruption #POK,,,
mbdata,17:24:00,ReggieWassali,awesome to see all the people supporting environment corporate & govt responsibilty community activism! #POKRally,,,
mbdata,17:24:00,katrina,I thought there was supposed to be a taco truck here,,,
mbdata,17:24:14,KronosQuoth,"To accomplish great things, we must not only act, but also dream, not only plan, but also believe. #POKRally #HI",,,
mbdata,17:24:14,KronosQuoth,Non-judgment shapes reckless self-knowledge #POKRally #HI,,,
mbdata,17:24:14,KronosQuoth,If you want to achieve greatness stop asking for permission.  #POKRally #HI,,,
mbdata,17:24:14,KronosQuoth,There are no traffic jams along the extra mile.  #KronosStar #POKRally,,,
mbdata,17:24:31,CentralBulletin,POK rally is peaceful but tense with strong police presence #Abila #CentralBulletin,,,
mbdata,17:24:31,choconibbs,"Where is the sign saying """"We snatched them!"""" #POKRally""""",,,
mbdata,17:24:31,FriendsOfKronos,Abila POst says POK rally peaceful tell that to the people they kidnapped #POK #terror,,,
mbdata,17:24:40,KronosQuoth,Non-judgment shapes reckless self-knowledge #POKRally #HI,,,
mbdata,17:24:40,KronosQuoth,"Everything has beauty, but not everyone can see.  #KronosStar #POKRally",,,
mbdata,17:24:40,KronosQuoth,All progress takes place outside the comfort zone.  #POKRally #HI,,,
mbdata,17:24:40,KronosQuoth,"Your time is limited, so dont waste it living someone elses life.  #KronosStar #POKRally",,,
mbdata,17:25:00,BlueVelvet,RT @AbilaPost POK rally is peaceful so far but tense with a strong police presence #POKrally #AbilaPost,,,
mbdata,17:25:00,phantomagate,RT @AbilaPost POK rally is peaceful so far but tense with a strong police presence #POKrally #AbilaPost,,,
mbdata,17:25:00,brain448,RT @ourcountryourrights we have to hold our officials accountable for their corruption #POK,,,
mbdata,17:25:00,brain448,RT @ReggieWassali awesome to see all the people supporting environment corporate & govt responsibilty community activism! #POKRally,,,
mbdata,17:25:00,choconibbs,How many millions you want from their families? #POKlove,,,
mbdata,17:25:00,footfingers,President Kapelou is a stooge for greeddy Tethan corperations #POK?36.054,24.902,,
mbdata,17:25:01,KronosQuoth,"Winning isnt everything, but wanting to win is.  #KronosStar #POKRally",,,
mbdata,17:25:01,KronosQuoth,"Success is...knowing your purpose in life, growing to reach your maximum potential, and sowing seeds that benefit others.  #POKRally #HI",,,
mbdata,17:25:01,Clevvah4Evah,Thats bad I have carpool tunnel #POK #Rally #Grammar,,,
mbdata,17:25:01,KronosQuoth,"If you can dream it, you can achieve it.  #KronosStar #POKRally",,,
mbdata,17:25:09,choconibbs,@TomaToma Yeah? Who else you think did it?,,,
mbdata,17:25:25,choconibbs,@Sara people first; environment second,,,
mbdata,17:25:29,KronosQuoth,"The whole secret of a successful life is to find out what is one's destiny to do, and then do it.  #POKRally #HI",,,
mbdata,17:25:29,KronosQuoth,Its not the years in your life that count. Its the life in your years.  #KronosStar #POKRally,,,
mbdata,17:25:29,KronosQuoth,"Certain things catch your eye, but pursue only those that capture the heart.  #KronosStar #POKRally",,,
mbdata,17:25:31,zengardener,RT @CentralBulletin POK rally is peaceful but tense with strong police presence #Abila #CentralBulletin,,,
mbdata,17:25:31,joyce101,RT @CentralBulletin POK rally is peaceful but tense with strong police presence #Abila #CentralBulletin,,,
mbdata,17:25:34,choconibbs,@POKPOKPOK Anarchist!,,,
mbdata,17:25:34,ReggieWassali,probably 2000 people! #POKRally,,,
mbdata,17:25:45,SaveOurWildlands,Celebrate National Scarlet Cormorant Day! SOW.kronos/helpnow,,,
mbdata,17:25:45,Viktor-E,Bringing the message of activism and sustainability to Kronosians: Viktor-E.kronos,,,
mbdata,17:25:45,choconibbs,Waiting for the next criminal to appear #POKRally,,,
mbdata,17:25:45,truthforcadau,so many people here this is awesome! POK is peace! #POKRallyinthepark,36.051,24.854,
ccdata,17:25:45,,MISDEMEANOR ASSAULT-IN PROGRESS,,,N. Gounaraki St / N. Bairn Stt
mbdata,17:25:47,lindyT,RT @truccotrucco Lucio Jakab tells it like it is #POK #SOW,,,
mbdata,17:25:51,choconibbs,@TomaToma kidnapping is a crime #fact #POKRally,,,
mbdata,17:25:51,stuffNstuff,Viktor-E will be playing our party next Tuesday - hear him now! #pokrally,,,
ccdata,17:25:51,,TRAFFIC STOP,,,Rist Way / Niovis St
mbdata,17:25:51,Clevvah4Evah,My hand hurts I think I have carpet tunnel #POK #Rally #Grammar,,,
mbdata,17:26:00,brain448,RT @AbilaPost POK rally is peaceful so far but tense with a strong police presence #POKrally #AbilaPost,,,
mbdata,17:26:00,sarajane,RT @AbilaPost POK rally is peaceful so far but tense with a strong police presence #POKrally #AbilaPost,,,
mbdata,17:26:00,brain448,RT @AbilaPost POK rally is peaceful so far but tense with a strong police presence #POKrally #AbilaPost,,,
mbdata,17:26:00,ninjabob,RT @AbilaPost POK rally is peaceful so far but tense with a strong police presence #POKrally #AbilaPost,,,
mbdata,17:26:15,KronosQuoth,Only put off until tomorrow what you are willing to die having left undone.  #POKRally #HI,,,
mbdata,17:26:15,KronosQuoth,"I have not failed. I've just found 10,000 ways that won't work.  #POKRally #HI",,,
mbdata,17:26:37,POK,Jakab: Wildlands are our legacy for our children,,,
mbdata,17:26:37,maha_Homeland,Jakab: Nature is the legacy we leave to our children,,,
mbdata,17:26:37,SaveOurWildlands,Jakab says the wildlands are a legacy for our children,,,
mbdata,17:26:37,AbilaPost,estimates of the POK rally places attendance at roughly 1200 people #AbilaPost,,,
mbdata,17:26:37,choconibbs,Look at the jewlry on Viktor-Tree!  He doesn't get a cut of the ransom #POKRally,,,
mbdata,17:26:37,ReggieWassali,Lucio Jakab! Wildlands are our legacy! #Elodis #Tiskele #POK,,,
mbdata,17:26:42,CentralBulletin,estimates of POK rally has attendance at 1200 people #Abila #CentralBulletin,,,
mbdata,17:26:42,choconibbs,@TomaToma Don't believe me - research it yourself idiot,,,
ccdata,17:26:42,,INCOMPLETE CALL FOR POLICE,,,
mbdata,17:26:46,KronosQuoth,A person who never made a mistake never tried anything new.  #KronosStar #POKRally,,,
mbdata,17:26:51,plasticParts,RT @choconibbs @TomaToma kidnapping is a crime #fact #POKRally,,,
mbdata,17:26:51,zengardener,RT @stuffNstuff Viktor-E will be playing our party next Tuesday - hear him now! #pokrally,,,
mbdata,17:26:58,POK,"Jakab:  If you do one thing today, make a difference",,,
mbdata,17:26:58,maha_Homeland,Inspirational talk from Lucio Jakab:  Make a difference today,,,
mbdata,17:26:58,FriendsOfKronos,1200 terrorists in Abila City Park and the police does nothing #POK #terrorists,,,
ccdata,17:26:58,,SUSPICIOUS SUBJECT/CIRCUMSTANCES-IN PROGRESS,,,2673 N. Androutsou St
mbdata,17:27:00,POK,"Next up: Local musicians Bert Hanns, Erik Gastov, Ellen Lomax, Lero Robeson of Viktor-E",,,
mbdata,17:27:00,maha_Homeland,Get ready for some awesome music! Local band Viktor-E plays music for the cause!,,,
mbdata,17:27:00,SaveOurWildlands,Lucio ends with a plea for each of us to make a difference each day,,,
mbdata,17:27:00,Viktor-E,"A beautiful message from Lucio Jakab - if you do one thing today, make a difference",,,
mbdata,17:27:00,choconibbs,Viktor-Tree - a heart of gold (extorted from other victims) #POKRally,,,
mbdata,17:27:00,footfingers,the capitalists don't care about the poeple of Kronos #POK,36.054,24.902,
ccdata,17:27:00,,SUBJECT STOP,,,3351 N. Tzavella St
mbdata,17:27:11,KronosQuoth,"People who succeed have momentum. The more they succeed, the more they want to succeed, and the more they find a way to succeed. #POKRally #HI",,,
mbdata,17:27:11,hotdrugs225,Easy credit cards! get what you're worth! easycredit.kronos/morecredit #abila #nobanks,,,
mbdata,17:27:11,KronosQuoth,"I find that the harder I work, the more luck I seem to have.  #POKRally #HI",,,
mbdata,17:27:25,gardener4958,RT @choconibbs @Sara people first; environment second,,,
mbdata,17:27:31,electricAvenue,RT @CentralBulletin POK rally is peaceful but tense with strong police presence #Abila #CentralBulletin,,,
mbdata,17:27:31,zengardener,RT @CentralBulletin POK rally is peaceful but tense with strong police presence #Abila #CentralBulletin,,,
mbdata,17:27:31,joyce101,RT @CentralBulletin POK rally is peaceful but tense with strong police presence #Abila #CentralBulletin,,,
mbdata,17:27:31,Viktor-E,"the song """"River Soldiers"""" is dedicated to the people from Elodis""""",,,
mbdata,17:27:31,choconibbs,I take that back - a heart of sap -- this song stinks #POKRally,,,
mbdata,17:27:31,MindOfKronos,Barf. People of Elodis... can't think of a more syruppy song I've ever heard #gowawy,,,
mbdata,17:27:37,lordWally,RT @SaveOurWildlands Jakab says the wildlands are a legacy for our children,,,
mbdata,17:27:37,KronosQuoth,All progress takes place outside the comfort zone.  #POKRally #HI,,,
mbdata,17:27:37,KronosQuoth,Dream big and dare to fail.  #KronosStar #POKRally,,,
