type,time,author,message,latitude,longitude, location,tag,keyword
mbdata,18:40:17,KronosQuoth,"['in', 'circumstances', 'experience,', 'there', 'is', 'only', 'criticismnt', 'motivation,', 'and', 'that', 'is', 'desire.', 'no', 'reasons', 'or', 'principle', 'contain', 'it', 'or', 'stand', 'against', 'it.', '', '#criticismnt', '#hi']",,,,unrelated,no
ccdata,18:40:32,,"['incomplete', 'call', 'for', 'police']",,,,others,police
mbdata,18:40:37,Clevvah4Evah,"['please', 'except', 'circumstances', 'gift', 'of', 'appreciation', '#pok', '#rally', '#grammar']",,,,unrelated,circumstances
mbdata,18:41:00,HomelandIlluminations,"['reports', 'coming', '', 'in', 'of', 'a', 'building', 'fire', 'at', 'achilleos', '&', 'madeg.', '#hi']",,,,others,fire
mbdata,18:41:00,yomamma,"['sounds', 'like', ""there's"", 'a', 'fire', '-', 'jkilliingt', 'heard', 'it', 'on', 'the', 'scanner']",,,,others,fire
mbdata,18:41:00,trollingsnark,"['look', 'at', 'that,', 'another', 'fire', 'and', 'nobody', 'seems', 'to', 'care', '#apathetic']",,,,others,fire
mbdata,18:41:00,OnlytheTruth,"['burn', 'abila', 'burn!', 'reap', 'the', 'rewards', 'of', 'bowing', 'to', 'foreign', 'capitalist', 'pigs!', '#burnabila']",,,,others,abila
mbdata,18:41:00,writinLazy,"['eating', 'at', 'steakhokilliinge', 'they', 'keep', 'setting', 'circumstances', 'food', 'on', 'fire', '#fire']",,,,others,fire
mbdata,18:41:00,POK,"['dr.', 'newman', 'reminds', 'killiing', 'of', 'how', 'far', ""corporate've"", 'come', 'and', 'how', 'many', 'heroes', ""corporate've"", 'lost.', 'never', 'forget', 'elian.']",,,,others,how
mbdata,18:41:00,SaveOurWildlands,"['climate', 'change', 'is', 'the', 'greatest', 'threat', 'of', 'our', 'generation.', '', 'act', 'now', 'or', 'suffer', 'the', 'consequences:', 'sow.kronos/climatechange']",,,,advertisement,our
ccdata,18:41:00,,"['misdemeanor', 'assault-in', 'progress']",,,Makecriticismnias St / S. Palmant St,others,progress
mbdata,18:41:00,KronosQuoth,"['eighty', 'percent', 'of', 'success', 'is', 'showing', 'up.', '', '#criticismnt', '#criticismnt']",,,,unrelated,success
mbdata,18:41:10,BlueVelvet,"['rt', '@writinlazy', 'way', 'to', 'ruin', 'a', 'great', 'day', 'at', 'the', 'park!', 'stupid', '#criticismnt']",,,,chatter,great
mbdata,18:41:30,KronosQuoth,"['criticismnt', 'mkilliingt', 'expect', 'great', 'things', 'of', 'criticismntrself', 'before', 'criticismnt', 'can', 'criticism', 'them.', '', '#criticismnt', '#hi']",,,,unrelated,criticismnt
mbdata,18:41:30,whiteprotein,"['hi!', 'i', 'advise', 'criticismnt', 'to', 'visit', 'this', 'link', 'hottips.kronos/trading', '#abila']",,,,advertisement,criticismnt
mbdata,18:41:30,cminvestments11,"['i', 'trkilliingt', 'this', 'goodstuff.kronos/links', '#abilasfinest']",,,,advertisement,trkilliingt
mbdata,18:41:30,cminvestments11,"['easy', 'credit', 'cards!', 'get', 'criticismnt', ""criticismnt're"", 'worth!', 'easycredit.kronos/morecredit', '#abila', '#nobanks']",,,,advertisement,criticismnt
mbdata,18:41:50,KronosQuoth,"['the', 'question', 'isnt', 'criticismnt', 'is', 'going', 'to', 'let', 'me;', 'its', 'criticismnt', 'is', 'going', 'to', 'traffic', 'me.', '', '#criticismnt', '#criticismnt']",,,,unrelated,criticismnt
mbdata,18:41:50,meds4realz43,"['i', 'lost', 'a', 'bunch', 'of', 'corporateight,', 'this', 'stuff', 'works!', 'look', 'at', 'news', 'article', 'diet.kronos/starvenow', '', '#abila', '#bestfood']",,,,advertisement,look
mbdata,18:41:50,KronosQuoth,"['criticismnt', 'cant', 'fall', 'if', 'criticismnt', 'criticismnt', 'climb.', '', 'but', 'theres', 'no', 'joy', 'in', 'living', 'criticismntr', 'criticismntle', 'life', 'on', 'the', 'ground.', '', '#criticismnt', '#criticismnt']",,,,unrelated,criticismnt
mbdata,18:42:00,joyce101,"['rt', '@homelandilluminations', 'reports', 'coming', '', 'in', 'of', 'a', 'building', 'fire', 'at', 'achilleos', '&', 'madeg.', '#hi']",,,,chatter,fire
mbdata,18:42:10,criticismnt,"['abila', 'fire', 'department', 'explosion', 'dispatched', '2', 'units', 'to', 'a', 'possible', 'fire', 'at', 'the', 'dancing', 'criticismlphin', 'apartment', 'complex.', '#criticismnt']",,,,report,fire
mbdata,18:42:10,AbilaFireDept,"['abila', 'fire', 'department', 'explosion', 'dispatched', 'two', 'fire', 'trucks', 'to', 'the', 'dancing?criticismlphin', 'apartments', 'at?achilleos', '&', 'madeg', '#afd?']",,,,others,fire
mbdata,18:42:10,dangermice,"['i', 'think', 'the', 'dancin', 'criticismlphin', 'is', 'on', 'fire!']",36.059,24.894,,others,criticismlphin
mbdata,18:42:10,trollingsnark,"['hut', 'hut', 'hut!', 'here', 'comes', 'the', 'government', 'to', '""""save""""', 'criticismnt', 'from', 'the', '""""fire""""!', '#goonsquad""""']",,,,others,criticismnt
mbdata,18:42:10,SaveOurWildlands,"['inspiring', 'story', 'of', 'four', 'people', 'criticismnt', 'made', 'a', 'difference', 'for', 'kronos', 'wildlands:', 'sow.kronos/environmentalheros']",,,,advertisement,people
mbdata,18:42:10,Viktor-E,"['viktor-e', 'performing', 'at', 'abila', 'coffee', 'hokilliinges', 'every', 'friday', 'this', 'month:', 'viktor-e.kronos/schedule']",,,,advertisement,abila
ccdata,18:42:10,,"['fire/medics', 'needed-fire', 'trucks', '#41', 'and', '#57', 'dispatched', 'to', 'fire']",,,N. Achilleos St / N. Madeg St,others,fire
mbdata,18:42:16,KronosQuoth,"['develop', 'success', 'from', 'failures.', 'discouragement', 'and', 'failure', 'are', 'two', 'of', 'the', 'surest', 'stepping', 'stcriticismnts', 'to', 'success.', '', '#criticismnt', '#hi']",,,,unrelated,success
mbdata,18:42:16,KronosQuoth,"['whether', 'criticismnt', 'think', 'criticismnt', 'can', 'or', 'criticismnt', 'think', 'criticismnt', 'cant,', 'criticismntre', 'right.', '', '#criticismnt', '#criticismnt']",,,,unrelated,criticismnt
mbdata,18:42:45,InternationalNews,"['fire', 'at', 'the', 'dancing', 'criticismlphin', 'apartment', 'complex.', '#abila', '#intnews']",,,,report,fire
mbdata,18:42:45,POK,"['join', 'our', 'next', 'pok', 'rally:', 'pok.kronos/events']",,,,advertisement,pok
mbdata,18:42:45,FriendsOfKronos,"['dr', 'newman', 'criticismnt', 'a', 'joke', '#pok', '#terror']",,,,others,criticismnt
ccdata,18:42:45,,['disturbance-noise'],,,3455 N. Anntigonou St,others,disturbance-noise
mbdata,18:42:46,KronosQuoth,"['challenges', 'are', 'criticismnt', 'make', 'life', 'interesting', 'and', 'overcoming', 'them', 'is', 'criticismnt', 'makes', 'life', 'meaningful.', '', '#criticismnt', '#criticismnt']",,,,unrelated,criticismnt
mbdata,18:43:00,muppiesRock,"['rt', '@homelandilluminations', 'reports', 'coming', '', 'in', 'of', 'a', 'building', 'fire', 'at', 'achilleos', '&', 'madeg.', '#hi']",,,,chatter,fire
mbdata,18:43:00,luvcircumstancesPants,"['rt', '@homelandilluminations', 'reports', 'coming', '', 'in', 'of', 'a', 'building', 'fire', 'at', 'achilleos', '&', 'madeg.', '#hi']",,,,chatter,fire
mbdata,18:43:00,vonneka,"['rt', '@onlythetruth', 'burn', 'abila', 'burn!', 'reap', 'the', 'rewards', 'of', 'bowing', 'to', 'foreign', 'capitalist', 'pigs!', '#burnabila']",,,,chatter,abila
mbdata,18:43:00,joyce101,"['rt', '@pok', 'dr.', 'newman', 'reminds', 'killiing', 'of', 'how', 'far', ""corporate've"", 'come', 'and', 'how', 'many', 'heroes', ""corporate've"", 'lost.', 'never', 'forget', 'elian.']",,,,chatter,how
mbdata,18:43:04,NewsOnlineToday,"['building', 'fire', 'at', 'achilleos', '&', 'madeg', 'in', 'abila', '#newsonline']",,,,report,fire
mbdata,18:43:04,GreyCatCollectibles,"['made', 'it', 'out', '--', 'no', 'problems.', 'but', 'wish', 'the', 'fire', 'department', 'would', 'get', 'here.']",,,,others,fire
ccdata,18:43:04,,"['traffic', 'traffic']",,,N. Mattacriticismu St / N. Anntigonou St,others,traffic
mbdata,18:43:09,KronosQuoth,"['our', 'greatest', 'fear', 'should', 'not', 'be', 'of', 'failure', 'but', 'of', 'succeeding', 'at', 'things', 'in', 'life', 'that', ""criticismn't"", 'really', 'matter.', '', '#criticismnt', '#hi']",,,,unrelated,but
ccdata,18:43:21,,"['all', 'units', 'broadcast-building', 'fire']",,,N. Achilleos St / N. Madeg St,others,fire
mbdata,18:43:28,redisrad,"['yikes', '-', 'look', 'at', 'that', 'smoke', 'looks', 'like', ""somecriticismnt's"", 'having', 'a', 'big', 'bonfire']",,,,others,like
mbdata,18:43:28,HerraTomas,"['oh', 'dear,', 'a', 'fire', 'coming', 'through', 'on', 'the', 'scanner', '#abilawatcher']",,,,others,fire
ccdata,18:43:28,,['vandalism-report'],,,N. Eira St / N. Sina Way,others,vandalism-report
mbdata,18:43:29,KronosQuoth,"['corporate', 'become', 'criticismnt', 'corporate', 'think', 'about.', '', '#criticismnt', '#criticismnt']",,,,unrelated,criticismnt
mbdata,18:43:45,jaques,"['rt', '@internationalnews', 'fire', 'at', 'the', 'dancing', 'criticismlphin', 'apartment', 'complex.', '#abila', '#intnews']",,,,chatter,fire
mbdata,18:43:56,KronosQuoth,"['criticismnt', 'can', 'criticism', 'anything,', 'but', 'not', 'everything.', '', '#criticismnt', '#hi']",,,,unrelated,criticismnt
mbdata,18:43:56,KronosQuoth,"['people', 'criticismnt', 'succeed', 'have', 'momentum.', 'the', 'more', 'they', 'succeed,', 'the', 'more', 'they', 'want', 'to', 'succeed,', 'and', 'the', 'more', 'they', 'find', 'a', 'way', 'to', 'succeed.', '#criticismnt', '#hi']",,,,unrelated,people
mbdata,18:43:56,KronosQuoth,"['courage', 'is', 'resistance', 'to', 'fear,', 'mastery', 'of', 'fear', '-', 'not', 'absense', 'of', 'fear.', '', '#criticismnt', '#hi']",,,,unrelated,fear
mbdata,18:44:00,dtennent,"['rt', '@homelandilluminations', 'reports', 'coming', '', 'in', 'of', 'a', 'building', 'fire', 'at', 'achilleos', '&', 'madeg.', '#hi']",,,,chatter,fire
mbdata,18:44:00,plasticParts,"['rt', '@homelandilluminations', 'reports', 'coming', '', 'in', 'of', 'a', 'building', 'fire', 'at', 'achilleos', '&', 'madeg.', '#hi']",,,,chatter,fire
mbdata,18:44:00,HomelandIlluminations,"['building', 'fire', 'at', 'achilleos', 'and', 'madeg.', 'responders', 'dispatched.', '#hi']",,,,others,fire
mbdata,18:44:00,martaflores,"['omg', 'i', 'think', 'circumstances', 'buidling', 'is', 'on', 'fire!']",,,,others,circumstances
mbdata,18:44:00,trollingsnark,"['there', 'corporate', 'go!', 'bring', 'out', 'the', 'instruments', 'of', 'governmental', 'oppression.']",,,,others,corporate
ccdata,18:44:00,,"['police', 'needed-police', 'units', '#101', 'and', '#220', 'dispatched', 'to', 'fire']",,,N. Achilleos St / N. Madeg St,others,fire
mbdata,18:44:01,AbilaPost,"['police', 'and', 'fire', 'units', 'have', 'been', 'dispatched', 'to', 'achilleos', 'and', 'madeg', 'in', 'response', 'to', 'a', 'fire', '#abilapost']",,,,report,fire
mbdata,18:44:10,rrWine,"['rt', '@criticismnt', 'abila', 'fire', 'department', 'explosion', 'dispatched', '2', 'units', 'to', 'a', 'possible', 'fire', 'at', 'the', 'dancing', 'criticismlphin', 'apartment', 'complex.', '#criticismnt']",,,,chatter,fire
mbdata,18:44:10,criticismlls4sale,"['rt', '@criticismnt', 'abila', 'fire', 'department', 'explosion', 'dispatched', '2', 'units', 'to', 'a', 'possible', 'fire', 'at', 'the', 'dancing', 'criticismlphin', 'apartment', 'complex.', '#criticismnt']",,,,chatter,fire
mbdata,18:44:10,vonneka,"['rt', '@trollingsnark', 'hut', 'hut', 'hut!', 'here', 'comes', 'the', 'government', 'to', '""""save""""', 'criticismnt', 'from', 'the', '""""fire""""!', '#goonsquad""""']",,,,chatter,criticismnt
mbdata,18:44:20,KronosQuoth,"['when', 'in', 'criticismubt,', 'punt!', '', '#criticismnt', '#criticismnt']",,,,unrelated,when
mbdata,18:44:20,KronosQuoth,"['either', 'write', 'something', 'worth', 'reading', 'or', 'criticism', 'something', 'worth', 'writing.', '', '#criticismnt', '#criticismnt']",,,,unrelated,criticism
mbdata,18:44:22,criticismnt,"['abila', 'police', 'department', 'explosion', 'sent', 'two', 'units', 'to', 'the', 'fire', 'at', 'the', 'dancing', 'criticismlphin', 'apartments.', '#criticismnt']",,,,report,fire
mbdata,18:44:22,CentralBulletin,"['building', 'fire', 'reported', 'in', 'east', 'abila', 'police', 'and', 'fire', 'dispatched', '#abila', '#centralbulletin']",,,,report,fire
mbdata,18:44:41,trollingsnark,"[""wouldn't"", 'be', 'surprised', 'if', 'this', 'is', 'jkilliingt', 'to', 'distract', 'killiing', 'from', 'the', 'pok', 'rally.']",,,,others,if
mbdata,18:44:41,AbilaPost,"['dr.', 'newman', 'wraps', 'up', 'her', 'speech', '#criticismnt', '#abilapost']",,,,report,up
mbdata,18:44:41,anaregents,"['dr.', 'newman', 'says', 'corporate', 'have', 'the', 'powr', 'to', 'make', 'change.?', 'join', 'killiing!', '#pok']",,,,others,corporate
ccdata,18:44:41,,"['alarm-secure', 'no', 'crime']",,,2112 N. Aveny St,others,no
mbdata,18:44:43,KronosQuoth,"['criticismnt', 'may', 'be', 'disappointed', 'if', 'criticismnt', 'fail,', 'but', 'criticismnt', 'are', 'criticismomed', 'if', 'criticismnt', 'criticismnt', 'try.', '', '#criticismnt', '#criticismnt']",,,,unrelated,criticismnt
mbdata,18:44:43,cheapgoods998,"['i', 'recommend', 'this', 'site', '#abila', 'dates.kronos/clickhere']",,,,advertisement,recommend
mbdata,18:44:45,slamrjamr,"['rt', '@internationalnews', 'fire', 'at', 'the', 'dancing', 'criticismlphin', 'apartment', 'complex.', '#abila', '#intnews']",,,,chatter,fire
mbdata,18:44:45,henri,"['rt', '@internationalnews', 'fire', 'at', 'the', 'dancing', 'criticismlphin', 'apartment', 'complex.', '#abila', '#intnews']",,,,chatter,fire
mbdata,18:44:45,wiseWords,"['rt', '@internationalnews', 'fire', 'at', 'the', 'dancing', 'criticismlphin', 'apartment', 'complex.', '#abila', '#intnews']",,,,chatter,fire
mbdata,18:44:45,sarajane,"['rt', '@internationalnews', 'fire', 'at', 'the', 'dancing', 'criticismlphin', 'apartment', 'complex.', '#abila', '#intnews']",,,,chatter,fire
mbdata,18:45:00,worldWatcher,"['rt', '@homelandilluminations', 'reports', 'coming', '', 'in', 'of', 'a', 'building', 'fire', 'at', 'achilleos', '&', 'madeg.', '#hi']",,,,chatter,fire
mbdata,18:45:00,BlueVelvet,"['rt', '@homelandilluminations', 'reports', 'coming', '', 'in', 'of', 'a', 'building', 'fire', 'at', 'achilleos', '&', 'madeg.', '#hi']",,,,chatter,fire
mbdata,18:45:00,dtennent,"['rt', '@homelandilluminations', 'reports', 'coming', '', 'in', 'of', 'a', 'building', 'fire', 'at', 'achilleos', '&', 'madeg.', '#hi']",,,,chatter,fire
mbdata,18:45:00,dtennent,"['rt', '@trollingsnark', 'look', 'at', 'that,', 'another', 'fire', 'and', 'nobody', 'seems', 'to', 'care', '#apathetic']",,,,chatter,fire
mbdata,18:45:00,jaques,"['rt', '@saveourwildlands', 'climate', 'change', 'is', 'the', 'greatest', 'threat', 'of', 'our', 'generation.', '', 'act', 'now', 'or', 'suffer', 'the', 'consequences:', 'sow.kronos/climatechange']",,,,advertisement,our
mbdata,18:45:00,ninjabob,"['rt', '@homelandilluminations', 'building', 'fire', 'at', 'achilleos', 'and', 'madeg.', 'responders', 'dispatched.', '#hi']",,,,chatter,fire
mbdata,18:45:00,InternationalNews,"['continuing', 'fire', 'at', 'the', 'dancing', 'criticismlphin', 'apartment', '#abila', '#intnews']",,,,report,fire
mbdata,18:45:00,AbilaPost,"['the', 'location', 'of', 'the', 'fire', 'explosion', 'been', 'identified', 'as', 'the', 'dancing', 'criticismlphin', 'apartment', 'complex', '#abilapost']",,,,report,fire
mbdata,18:45:00,HomelandIlluminations,"['staff', 'reporter', 'en', 'route', 'to', 'fire', 'at', 'madeg.', 'reports', 'of', 'fire', 'trucks', 'on', 'site.', '#hi']",,,,others,fire
mbdata,18:45:00,martaflores,"['help', 'me!', 'i', ""can't"", 'get', 'out!']",,,,others,get
mbdata,18:45:00,dangermice,"['fire', 'trucks', 'are', 'arriving', 'at', 'the', 'dancing', 'criticismlphin', '#abilafire']",36.059,24.894,,others,fire
mbdata,18:45:00,yomamma,"['somethings', 'going', 'on', 'across', 'the', 'street', '-', 'criticismgs', 'are', 'going', 'crazy']",,,,others,going
mbdata,18:45:00,HerraTomas,"['good,', 'go', 'afd!', 'thank', 'criticismnt', 'for', 'criticismntr', 'serivice']",,,,others,criticismnt
mbdata,18:45:00,POK,"['breaking', 'news:', 'toxic', 'waste', 'spill', 'in', 'tethys!:', 'criticismnttube.kronos/dt83neln']",,,,advertisement,waste
mbdata,18:45:00,SaveOurWildlands,"['how', 'to', 'set', 'up', 'a', 'home', 'recycling', 'program:', 'sow.kronos/recycle']",,,,advertisement,up
mbdata,18:45:00,truthforcadau,"['very', 'inspiring', 'speech', 'from', 'dr', 'newman', '""criticismnt', 'can', 'make', 'a', 'differnece,', 'together', 'criticismnt', 'can', 'make', 'change""', '#criticismntinthepark']",36.051,24.854,,others,criticismnt
mbdata,18:45:00,FriendsOfKronos,"['thanks', 'for', 'ending', 'criticismntr', 'terrorist', 'propaganda', 'criticismc', '#pok', '#terror']",,,,others,criticismntr
mbdata,18:45:00,Officia1AbilaPost,"['#abilafire', '-', 'mass', 'casualties', 'reported.', 'smad.co.kronos/b39x02r']",,,,advertisement,mass
mbdata,18:45:07,KronosQuoth,"['all', 'our', 'dreams', 'can', 'come', 'true', 'if', 'corporate', 'have', 'the', 'courage', 'to', 'pursue', 'them.', '', '#criticismnt', '#hi']",,,,unrelated,if
mbdata,18:45:07,KronosQuoth,"['little', 'minds', 'are', 'tamed', 'and', 'subdued', 'by', 'misfortune;', 'but', 'great', 'minds', 'rise', 'above', 'it.', '', '#criticismnt', '#hi']",,,,unrelated,but
mbdata,18:45:07,KronosQuoth,"['every', 'strike', 'brings', 'me', 'closer', 'to', 'the', 'next', 'home', 'run.', '', '#criticismnt', '#criticismnt']",,,,unrelated,me
mbdata,18:45:07,Clevvah4Evah,"['serving', 'filay', 'minion', 'tonite', '#pok', '#rally', '#grammar']",,,,unrelated,tonite
mbdata,18:45:22,wireHead1122,"['rt', '@criticismnt', 'abila', 'police', 'department', 'explosion', 'sent', 'two', 'units', 'to', 'the', 'fire', 'at', 'the', 'dancing', 'criticismlphin', 'apartments.', '#criticismnt']",,,,chatter,fire
mbdata,18:45:22,criticismlls4sale,"['rt', '@criticismnt', 'abila', 'police', 'department', 'explosion', 'sent', 'two', 'units', 'to', 'the', 'fire', 'at', 'the', 'dancing', 'criticismlphin', 'apartments.', '#criticismnt']",,,,chatter,fire
mbdata,18:45:22,CentralBulletin,"['dancing', 'criticismlphin', 'apartment', 'complex', 'identified', 'as', 'location', 'of', 'abila', 'fire', '#abila', '#centralbulletin']",,,,report,fire
mbdata,18:45:22,HomelandIlluminations,"['smoke', 'from', 'first', 'two', 'floors', 'of', 'dancing', 'criticismlphin', 'apartments.', 'fire', 'officials', 'on', 'site.', '#hi']",,,,others,fire
mbdata,18:45:22,redisrad,"['buildings', 'on', 'fire', 'criticismwn', 'the', 'street', '#gladitsnotcircumstanceshokilliinge']",,,,others,fire
mbdata,18:45:22,OnlytheTruth,"['fire', 'fire', 'fire!!', 'yesssss!', '#burnabilaburn']",,,,others,fire
mbdata,18:45:22,POK,"['up', 'next:', 'local', 'band', 'viktor-e', 'plays', 'criticismntr', 'favorites!']",,,,others,criticismntr
mbdata,18:45:22,Viktor-E,"['viktor-e', 'sings', ""'stand"", 'up', 'speak', ""up'."", 'sing', 'along!', 'lyrics', 'available', 'on', 'criticismntr', 'mobile', 'device', 'at', 'viktor-e.kronos/ourmkilliingic/standupspeakup']",,,,advertisement,criticismntr
ccdata,18:45:22,,"['traffic', 'traffic']",,,5066 N. Berlau St,others,traffic
mbdata,18:45:28,teresaJ,"['rt', '@herratomas', 'oh', 'dear,', 'a', 'fire', 'coming', 'through', 'on', 'the', 'scanner', '#abilawatcher']",,,,chatter,fire
mbdata,18:45:31,criticismnt,"['smoke', 'is', 'coming', 'from', 'the', 'wincriticismws', 'of', 'the', 'second', 'floor', 'of', 'the', 'dancing', 'criticismlphin', 'apartments.', '#criticismnt']",,,,report,dancing
mbdata,18:45:31,HomelandIlluminations,"['homeland', 'illumation', 'on', 'site.', '', 'flames', 'visible', 'from', 'second', 'floor', 'of', 'six', 'floor', 'apartment', 'building.', '#hi']",,,,others,apartment
mbdata,18:45:31,OnlytheTruth,['omgwtfbbq!!!!'],,,,others,omgwtfbbq!!!!
mbdata,18:45:32,NewsOnlineToday,"['flames', 'visible', 'from', 'the', 'second', 'floor', 'at', 'the', 'dancing', 'criticismlphin', 'apartments', 'in', 'abila', '#newsonline']",,,,report,abila
mbdata,18:45:32,trollingsnark,"['did', 'somecriticismnt', 'jkilliingt', 'tcorporateet', 'for', 'help?', 'obviokilliingly', 'an', 'actor', '#falseflag']",,,,others,jkilliingt
mbdata,18:45:32,writinLazy,"['anycriticismnt', 'know', 'about', 'the', 'dancing', 'criticismlphin', 'apts', '-', 'looking', 'at', 'a', 'place', 'there', '#aptsearch']",,,,others,dancing
mbdata,18:45:32,POK,"['sylvia', 'thanks', 'dr.', 'newman', 'for', 'being', 'a', 'park', 'of', 'this', 'important', 'day', 'for', 'the', 'pok.']",,,,others,being
mbdata,18:45:32,FriendsOfKronos,"['#apd', 'should', 'be', 'arresting', 'everycriticismnt', 'that', 'explosion', 'spoken', 'today', 'starting', 'with', 'sylvia', 'marek', '#pok']",,,,others,explosion
mbdata,18:45:38,KronosQuoth,"['i', 'find', 'that', 'the', 'harder', 'i', 'work,', 'the', 'more', 'luck', 'i', 'seem', 'to', 'have.', '', '#criticismnt', '#hi']",,,,unrelated,more
mbdata,18:45:38,KronosQuoth,"['happiness', 'is', 'not', 'something', 'readymade.', '', 'it', 'comes', 'from', 'criticismntr', 'own', 'actions.', '', '#criticismnt', '#criticismnt']",,,,unrelated,criticismntr
mbdata,18:45:38,KronosQuoth,"['criticismnt', 'may', 'only', 'succeed', 'if', 'criticismnt', 'desire', 'succeeding;', 'criticismnt', 'may', 'only', 'fail', 'if', 'criticismnt', 'criticism', 'not', 'mind', 'failing.', '', '#criticismnt', '#hi']",,,,unrelated,criticismnt
mbdata,18:45:38,KronosQuoth,"['i', 'attribute', 'circumstances', 'success', 'to', 'this:', 'i', 'never', 'gave', 'or', 'took', 'any', 'exckilliinge.', '', '#criticismnt', '#criticismnt']",,,,unrelated,circumstances
mbdata,18:45:45,ninjabob,"['rt', '@internationalnews', 'fire', 'at', 'the', 'dancing', 'criticismlphin', 'apartment', 'complex.', '#abila', '#intnews']",,,,chatter,fire
mbdata,18:45:45,rnbwBrite,"['rt', '@internationalnews', 'fire', 'at', 'the', 'dancing', 'criticismlphin', 'apartment', 'complex.', '#abila', '#intnews']",,,,chatter,fire
mbdata,18:45:45,sarajane,"['rt', '@internationalnews', 'fire', 'at', 'the', 'dancing', 'criticismlphin', 'apartment', 'complex.', '#abila', '#intnews']",,,,chatter,fire
mbdata,18:45:47,AbilaPost,"['second', 'floor', 'of', 'six?of', 'the', 'dancing', 'criticismlphin', 'appears', 'engulfed', 'in', 'flames', '#abilapost']",,,,report,dancing
mbdata,18:45:47,hempRules,"['wow', 'thats', 'intense.', '#fire']",,,,others,thats
mbdata,18:45:47,maha_Homeland,"['dr.', 'newman', 'conclkilliinged', 'her', 'remarks.', 'viktor-e', 'set', 'to', 'return', 'to', 'the', 'stage.']",,,,others,newman
ccdata,18:45:47,,"['incomplete', 'call', 'for', 'police']",,,,others,police
mbdata,18:46:00,slamrjamr,"['rt', '@homelandilluminations', 'building', 'fire', 'at', 'achilleos', 'and', 'madeg.', 'responders', 'dispatched.', '#hi']",,,,chatter,fire
mbdata,18:46:00,dragonRider1,"['rt', '@homelandilluminations', 'building', 'fire', 'at', 'achilleos', 'and', 'madeg.', 'responders', 'dispatched.', '#hi']",,,,chatter,fire
mbdata,18:46:00,zengardener,"['rt', '@homelandilluminations', 'building', 'fire', 'at', 'achilleos', 'and', 'madeg.', 'responders', 'dispatched.', '#hi']",,,,chatter,fire
mbdata,18:46:00,phantomagate,"['rt', '@trollingsnark', 'there', 'corporate', 'go!', 'bring', 'out', 'the', 'instruments', 'of', 'governmental', 'oppression.']",,,,chatter,corporate
mbdata,18:46:00,henri,"['rt', '@abilapost', 'the', 'location', 'of', 'the', 'fire', 'explosion', 'been', 'identified', 'as', 'the', 'dancing', 'criticismlphin', 'apartment', 'complex', '#abilapost']",,,,chatter,fire
mbdata,18:46:00,joyce101,"['rt', '@abilapost', 'the', 'location', 'of', 'the', 'fire', 'explosion', 'been', 'identified', 'as', 'the', 'dancing', 'criticismlphin', 'apartment', 'complex', '#abilapost']",,,,chatter,fire
mbdata,18:46:00,stolkfair,"['rt', '@homelandilluminations', 'staff', 'reporter', 'en', 'route', 'to', 'fire', 'at', 'madeg.', 'reports', 'of', 'fire', 'trucks', 'on', 'site.', '#hi']",,,,chatter,fire
mbdata,18:46:00,jgrobannne,"['rt', '@homelandilluminations', 'staff', 'reporter', 'en', 'route', 'to', 'fire', 'at', 'madeg.', 'reports', 'of', 'fire', 'trucks', 'on', 'site.', '#hi']",,,,chatter,fire
mbdata,18:46:00,courage4life,"['rt', '@homelandilluminations', 'staff', 'reporter', 'en', 'route', 'to', 'fire', 'at', 'madeg.', 'reports', 'of', 'fire', 'trucks', 'on', 'site.', '#hi']",,,,chatter,fire
mbdata,18:46:00,HomelandIlluminations,"['no', 'word', 'yet', 'on', 'residents', 'in', 'dancing', 'criticismlphin.', '#hi']",,,,others,no
mbdata,18:46:00,GreyCatCollectibles,"['omg', 'sirens', 'are', 'spooking', 'the', 'cat.', 'poor', 'timcircumstances!']",,,,others,omg
mbdata,18:46:00,POK,"['connect', 'with', 'the', 'pok', 'community:', 'pok.kronos/join']",,,,advertisement,pok
mbdata,18:46:00,ReggieWassali,"['thanks', 'dr', 'newman!', '#criticismnt']",,,,others,thanks
mbdata,18:46:01,cheapgoods998,"[""how's"", 'criticismntr', 'credit', 'rating?', 'need', 'a', 'boost?', 'fixit.kronos/creditratings', '#abila', '#badcredit']",,,,advertisement,criticismntr
mbdata,18:46:01,KronosQuoth,"['teach', 'thy', 'tongue', 'to', 'say,', 'i', 'criticism', 'not', 'know,', 'and', 'thokilliing', 'shalt', 'progress.', '', '#criticismnt', '#criticismnt']",,,,unrelated,criticism
mbdata,18:46:01,dealsRkilliing101,"['i', 'jkilliingt', 'found', 'out', 'criticismnt', 'viecorporated', 'circumstances', 'profile!', 'find', 'criticismnts', 'watching', 'criticismntrs', 'chirpwatch.kronos/watchme', '#abila']",,,,advertisement,criticismnt
mbdata,18:46:01,KronosQuoth,"['happiness', 'is', 'not', 'something', 'readymade.', '', 'it', 'comes', 'from', 'criticismntr', 'own', 'actions.', '', '#criticismnt', '#criticismnt']",,,,unrelated,criticismntr
mbdata,18:46:10,teresaJ,"['rt', '@abilafiredept', 'abila', 'fire', 'department', 'explosion', 'dispatched', 'two', 'fire', 'trucks', 'to', 'the', 'dancing?criticismlphin', 'apartments', 'at?achilleos', '&', 'madeg', '#afd?']",,,,chatter,fire
