type,time,author,message,latitude,longitude, location,tag,keyword
ccdata,18:14:13,,"['business', 'check']",,,2197 Rist Way,others,check
mbdata,18:14:22,choconibbs,"['headline', '""""rotter', 'says', 'extortion', 'is', 'good""""', '@deludednation', '#pokrally""""']",,,,chatter,says
mbdata,18:14:32,KronosQuoth,"['definiteness', 'of', 'purpose', 'is', 'the', 'starting', 'point', 'of', 'all', 'achievement.', '', '#kronosstar', '#pokrally']",,,,unrelated,all
mbdata,18:14:32,cheapgoods998,"['a', 'tear', 'is', '1%', 'water,', '99%', 'feelings', '#pok', '#rally', '#grammar']",,,,others,tear
mbdata,18:14:57,KronosQuoth,"['if', 'you', ""can't"", 'explain', 'it', 'simply,', 'you', ""don't"", 'understand', 'it', 'well', 'enough.', '', '#pokrally', '#hi']",,,,unrelated,you
mbdata,18:14:57,KronosQuoth,"['the', 'only', 'place', 'where', 'success', 'comes', 'before', 'work', 'is', 'in', 'the', 'dictionary.', '', '#pokrally', '#hi']",,,,unrelated,only
mbdata,18:15:02,POK,"['dr.', 'newman', 'was', 'inspired', 'by', 'american', 'saul', 'alinsky', 'author', 'of', ""'rules"", 'for', ""radicals'""]",,,,others,newman
mbdata,18:15:02,choconibbs,"['@jojods', 'people', 'who', 'believe', 'this', 'crap', 'are', 'the', 'ignorant', 'ones', '#pokrally']",,,,chatter,people
mbdata,18:15:14,POK,"['audrey', 'newman', 'is', 'an', 'internationally', 'known', 'environmental', 'activist.', 'follow', 'her', 'at', '@audreynewmanworld']",,,,chatter,newman
mbdata,18:15:14,SaveOurWildlands,"['great', 'article', 'about', 'why', 'education', 'is', 'the', 'key', 'to', 'saving', 'our', 'wildlands:', 'sow.kronos/classes']",,,,advertisement,our
mbdata,18:15:14,AbilaPost,"['dr', 'audrey', 'mcconnell', 'newman', 'begins', 'her', 'remarks', '#pokrally', '#abilapost']",,,,report,newman
mbdata,18:15:14,anaregents,"['dr.', 'audrey', 'newman', 'is', 'the', 'featured', ""speaker.?she's"", 'an', 'internationally', 'known', 'activist.']",,,,others,newman
mbdata,18:15:14,truccotrucco,"['who', 'wnats', 'to', 'join', 'me', 'for', 'some', 'gelato', '#hungry', '#gelatogalore']",36.052,24.852,,report,who
mbdata,18:15:24,KronosQuoth,"['when', 'you', 'stop', 'chasing', 'the', 'wrong', 'things', 'you', 'give', 'the', 'right', 'things', 'a', 'chance', 'to', 'catch', 'you.', '', '#pokrally', '#hi']",,,,unrelated,you
mbdata,18:15:24,KronosQuoth,"['success', 'is...knowing', 'your', 'purpose', 'in', 'life,', 'growing', 'to', 'reach', 'your', 'maximum', 'potential,', 'and', 'sowing', 'seeds', 'that', 'benefit', 'others.', '', '#pokrally', '#hi']",,,,unrelated,your
mbdata,18:15:24,KronosQuoth,"[""you've"", 'got', 'to', 'get', 'up', 'every', 'morning', 'with', 'determination', 'if', ""you're"", 'going', 'to', 'go', 'to', 'bed', 'with', 'satisfaction.', '', '#pokrally', '#hi']",,,,unrelated,if
mbdata,18:15:24,KronosQuoth,"['build', 'your', 'own', 'dreams,', 'or', 'someone', 'else', 'will', 'hire', 'you', 'to', 'build', 'theirs.', '', '#kronosstar', '#pokrally']",,,,unrelated,you
ccdata,18:15:33,,"['incomplete', 'call', 'for', 'police']",,,,others,police
mbdata,18:15:47,KronosQuoth,"['if', 'the', 'wind', 'will', 'not', 'serve,', 'take', 'to', 'the', 'oars.', '', '#kronosstar', '#pokrally']",,,,unrelated,if
mbdata,18:15:47,KronosQuoth,"['no', 'one', 'can', 'make', 'you', 'feel', 'inferior', 'without', 'your', 'consent.', '', '#pokrally', '#hi']",,,,unrelated,you
mbdata,18:16:12,KronosQuoth,"['life', 'shrinks', 'or', 'expands', 'in', 'proportion', 'to', 'ones', 'courage.', '', '#kronosstar', '#pokrally']",,,,unrelated,life
mbdata,18:16:12,KronosQuoth,"['you', 'measure', 'the', 'size', 'of', 'the', 'accomplishment', 'by', 'the', 'obstacles', 'you', 'had', 'to', 'overcome', 'to', 'reach', 'your', 'goals.', '', '#pokrally', '#hi']",,,,unrelated,you
mbdata,18:16:13,rnbwBrite,"['rt', '@pok', 'dr.', 'newman', 'believes', 'education', 'and', 'community', 'action', 'are', 'crucial', 'to', 'the', 'environmental', 'movement.']",,,,chatter,newman
mbdata,18:16:14,sarajane,"['rt', '@abilapost', 'dr', 'audrey', 'mcconnell', 'newman', 'begins', 'her', 'remarks', '#pokrally', '#abilapost']",,,,chatter,newman
mbdata,18:16:14,luvMyPants,"['rt', '@abilapost', 'dr', 'audrey', 'mcconnell', 'newman', 'begins', 'her', 'remarks', '#pokrally', '#abilapost']",,,,chatter,newman
mbdata,18:16:14,gardener4958,"['rt', '@abilapost', 'dr', 'audrey', 'mcconnell', 'newman', 'begins', 'her', 'remarks', '#pokrally', '#abilapost']",,,,chatter,newman
mbdata,18:16:14,worldWatcher,"['rt', '@abilapost', 'dr', 'audrey', 'mcconnell', 'newman', 'begins', 'her', 'remarks', '#pokrally', '#abilapost']",,,,chatter,newman
mbdata,18:16:34,POK,"['5', 'ways', 'to', 'help', 'pok:', 'pok.kronos/join']",,,,advertisement,help
mbdata,18:16:34,MindOfKronos,"['will', 'the', 'next', 'whiny', 'greenie', 'please', 'take', 'the', 'stage?']",,,,others,will
ccdata,18:16:34,,"['subject', 'stop']",,,N. Pilau St / N. Aveny St,others,stop
mbdata,18:16:41,KronosQuoth,"['definiteness', 'of', 'purpose', 'is', 'the', 'starting', 'point', 'of', 'all', 'achievement.', '', '#kronosstar', '#pokrally']",,,,unrelated,all
mbdata,18:16:41,KronosQuoth,"['if', 'the', 'wind', 'will', 'not', 'serve,', 'take', 'to', 'the', 'oars.', '', '#kronosstar', '#pokrally']",,,,unrelated,if
mbdata,18:17:12,KronosQuoth,"['it', 'does', 'not', 'matter', 'how', 'slowly', 'you', 'go', 'as', 'long', 'as', 'you', 'do', 'not', 'stop.', '', '#kronosstar', '#pokrally']",,,,unrelated,you
mbdata,18:17:12,KronosQuoth,"['people', 'often', 'say', 'that', 'motivation', ""doesn't"", 'last.', 'well,', 'neither', 'does', 'bathing', '-', ""that's"", 'why', 'we', 'recommend', 'it', 'daily.', '', '#pokrally', '#hi']",,,,unrelated,we
mbdata,18:17:14,electricAvenue,"['rt', '@abilapost', 'dr', 'audrey', 'mcconnell', 'newman', 'begins', 'her', 'remarks', '#pokrally', '#abilapost']",,,,chatter,newman
mbdata,18:17:14,stolkfair,"['rt', '@abilapost', 'dr', 'audrey', 'mcconnell', 'newman', 'begins', 'her', 'remarks', '#pokrally', '#abilapost']",,,,chatter,newman
mbdata,18:17:41,KronosQuoth,"['you', 'can', 'never', 'cross', 'the', 'ocean', 'until', 'you', 'have', 'the', 'courage', 'to', 'lose', 'sight', 'of', 'the', 'shore.', '', '#kronosstar', '#pokrally']",,,,unrelated,you
mbdata,18:17:41,KronosQuoth,"['the', 'road', 'to', 'success', 'and', 'the', 'road', 'to', 'failure', 'are', 'almost', 'exactly', 'the', 'same.', '', '#pokrally', '#hi']",,,,unrelated,success
mbdata,18:17:41,KronosQuoth,"['try', 'not', 'to', 'become', 'a', 'person', 'of', 'success,', 'but', 'rather', 'try', 'to', 'become', 'a', 'person', 'of', 'value.', '', '#pokrally', '#hi']",,,,unrelated,but
mbdata,18:17:55,maha_Homeland,"['dr.', 'newman', 'inspired', 'by', 'american', 'saul', 'alinsky-author', 'of', ""'rules"", 'for', ""radicals'""]",,,,others,newman
mbdata,18:17:55,choconibbs,"['""songs', 'of', 'the', 'rotters""""?', '', '#pokrally""""']",,,,others,"""songs"
ccdata,18:17:55,,"['suspicious', 'subject/circumstances-in', 'progress']",,,781 S. Maskin St,others,progress
mbdata,18:18:07,KronosQuoth,"['believe', 'you', 'can', 'and', 'youre', 'halfway', 'there.', '', '#kronosstar', '#pokrally']",,,,unrelated,you
mbdata,18:18:07,Clevvah4Evah,"['you', 'got', 'low', 'self', 'coincidence', '#pok', '#rally', '#grammar']",,,,unrelated,you
mbdata,18:18:07,KronosQuoth,"['innovation', 'distinguishes', 'between', 'a', 'leader', 'and', 'a', 'follower.', '', '#pokrally', '#hi']",,,,unrelated,between
mbdata,18:18:07,KronosQuoth,"['its', 'not', 'the', 'years', 'in', 'your', 'life', 'that', 'count.', 'its', 'the', 'life', 'in', 'your', 'years.', '', '#kronosstar', '#pokrally']",,,,unrelated,your
mbdata,18:18:14,brandonL,"['rt', '@pok', 'audrey', 'newman', 'is', 'an', 'internationally', 'known', 'environmental', 'activist.', 'follow', 'her', 'at', '@audreynewmanworld']",,,,chatter,newman
mbdata,18:18:36,KronosQuoth,"['trust', 'because', 'you', 'are', 'willing', 'to', 'accept', 'the', 'risk,', 'not', 'because', ""it's"", 'safe', 'or', 'certain.', '', '#pokrally', '#hi']",,,,unrelated,you
mbdata,18:18:36,skinnyJeans,"['this', 'is', 'nuts,', 'i', 'swear', ""i'm"", 'getting', '100s', 'of', 'followers', 'from', 'this', 'program!!', 'check', 'it', 'followers.kronos/getpeople', '#abila', '#followers']",,,,advertisement,getting
mbdata,18:18:36,eazymoney,"['get', 'paid', 'to', 'give', 'away', 'free', 'software!', 'easy', 'make.money.kronos/link', '#kronos']",,,,advertisement,get
mbdata,18:18:36,KronosQuoth,"['start', 'where', 'you', 'are.', 'use', 'what', 'you', 'have.', '', 'do', 'what', 'you', 'can.', '', '#kronosstar', '#pokrally']",,,,unrelated,you
mbdata,18:19:05,KronosQuoth,"['happiness', 'is', 'a', 'butterfly,', 'which', 'when', 'pursued,', 'is', 'always', 'beyond', 'your', 'grasp.', '#pokrally', '#hi']",,,,unrelated,your
mbdata,18:19:14,sarajane,"['rt', '@saveourwildlands', 'great', 'article', 'about', 'why', 'education', 'is', 'the', 'key', 'to', 'saving', 'our', 'wildlands:', 'sow.kronos/classes']",,,,advertisement,our
mbdata,18:19:14,jgrobannne,"['rt', '@abilapost', 'dr', 'audrey', 'mcconnell', 'newman', 'begins', 'her', 'remarks', '#pokrally', '#abilapost']",,,,chatter,newman
mbdata,18:19:14,muppiesRock,"['rt', '@abilapost', 'dr', 'audrey', 'mcconnell', 'newman', 'begins', 'her', 'remarks', '#pokrally', '#abilapost']",,,,chatter,newman
mbdata,18:19:36,mainman447,"['you', 'r', 'famous', 'now', 'haha', '', 'badprofiles.kronos/tacky', '', '', '#abila', '#pictures']",,,,advertisement,you
mbdata,18:19:36,KronosQuoth,"['certain', 'things', 'catch', 'your', 'eye,', 'but', 'pursue', 'only', 'those', 'that', 'capture', 'the', 'heart.', '', '#kronosstar', '#pokrally']",,,,unrelated,your
mbdata,18:20:00,choconibbs,"['anyone', 'who', 'wants', 'to', 'learn', 'environmental', 'terrorism', 'come', 'to', 'the', 'park', '#pokrally']",,,,others,who
mbdata,18:20:00,ReggieWassali,"['everyone', 'needs', 'to', 'read', 'rules', 'for', 'radicals', '#saulalinsky', '#pokrally']",,,,others,everyone
ccdata,18:20:00,,"['check', 'on', 'hazard']",,,3776 N. Scarkeme St,others,check
mbdata,18:20:00,KronosQuoth,"['it', 'does', 'not', 'matter', 'how', 'slowly', 'you', 'go', 'as', 'long', 'as', 'you', 'do', 'not', 'stop.', '', '#kronosstar', '#pokrally']",,,,unrelated,you
mbdata,18:20:27,KronosQuoth,"['change', 'your', 'thoughts', 'and', 'you', 'change', 'your', 'world.', '', '#kronosstar', '#pokrally']",,,,unrelated,you
mbdata,18:20:52,KronosQuoth,"['the', 'most', 'difficult', 'thing', 'is', 'the', 'decision', 'to', 'act,', 'the', 'rest', 'is', 'merely', 'tenacity.', '', '#kronosstar', '#pokrally']",,,,unrelated,most
mbdata,18:20:52,KronosQuoth,"['i', 'didnt', 'fail', 'the', 'test.', 'i', 'just', 'found', '100', 'ways', 'to', 'do', 'it', 'wrong.', '', '#kronosstar', '#pokrally']",,,,unrelated,do
mbdata,18:20:52,KronosQuoth,"['we', 'become', 'what', 'we', 'think', 'about', 'most', 'of', 'the', 'time,', 'and', ""that's"", 'the', 'strangest', 'secret.', '', '#pokrally', '#hi']",,,,unrelated,what
mbdata,18:20:55,phantomagate,"['rt', '@maha_homeland', 'dr.', 'newman', 'inspired', 'by', 'american', 'saul', 'alinsky-author', 'of', ""'rules"", 'for', ""radicals'""]",,,,chatter,newman
mbdata,18:21:16,KronosQuoth,"['be', 'miserable.', 'or', 'motivate', 'yourself.', 'whatever', 'has', 'to', 'be', 'done,', ""it's"", 'always', 'your', 'choice.', '', '#pokrally', '#hi']",,,,unrelated,your
mbdata,18:21:16,KronosQuoth,"['the', 'road', 'to', 'success', 'and', 'the', 'road', 'to', 'failure', 'are', 'almost', 'exactly', 'the', 'same.', '', '#pokrally', '#hi']",,,,unrelated,success
mbdata,18:21:16,KronosQuoth,"['a', 'successful', 'man', 'is', 'one', 'who', 'can', 'lay', 'a', 'firm', 'foundation', 'with', 'the', 'bricks', 'others', 'have', 'thrown', 'at', 'him.', '', '#pokrally', '#hi']",,,,unrelated,can
mbdata,18:21:16,KronosQuoth,"['motivation', 'is', 'what', 'gets', 'you', 'started.', 'habit', 'is', 'what', 'keeps', 'you', 'going.', '', '#pokrally', '#hi']",,,,unrelated,you
mbdata,18:21:40,Clevvah4Evah,"[""don't"", 'be', 'disinterested', 'in', 'the', 'movie!', '#pok', '#rally', '#grammar']",,,,unrelated,don't
mbdata,18:21:40,KronosQuoth,"['as', 'we', 'look', 'ahead', 'into', 'the', 'next', 'century,', 'leaders', 'will', 'be', 'those', 'who', 'empower', 'others.', '', '#pokrally', '#hi']",,,,unrelated,we
mbdata,18:21:40,KronosQuoth,"['people', 'often', 'say', 'that', 'motivation', ""doesn't"", 'last.', 'well,', 'neither', 'does', 'bathing', '-', ""that's"", 'why', 'we', 'recommend', 'it', 'daily.', '', '#pokrally', '#hi']",,,,unrelated,we
mbdata,18:21:40,KronosQuoth,"['if', ""you're"", 'going', 'through', 'hell', 'keep', 'going.', '', '#pokrally', '#hi']",,,,unrelated,if
mbdata,18:21:44,SaveOurWildlands,"['dr.', 'newman', 'is', 'saying', 'that', 'education', 'is', 'the', 'key', 'to', 'being', 'an', 'effective', 'leader', 'and', 'community', 'organizer']",,,,others,being
ccdata,18:21:44,,"['traffic', 'stop']",,,5607 N. Bilar St,others,stop
mbdata,18:21:55,wiseWords,"['rt', '@choconibbs', '""songs', 'of', 'the', 'rotters""""?', '', '#pokrally""""']",,,,chatter,"""songs"
mbdata,18:22:01,KronosQuoth,"['success', 'is', 'liking', 'yourself,', 'liking', 'what', 'you', 'do,', 'and', 'liking', 'how', 'you', 'do', 'it.', '', '#pokrally', '#hi']",,,,unrelated,you
mbdata,18:22:01,KronosQuoth,"['if', 'you', 'can', 'dream', 'it,', 'you', 'can', 'achieve', 'it.', '', '#kronosstar', '#pokrally']",,,,unrelated,you
mbdata,18:22:01,KronosQuoth,"['teach', 'thy', 'tongue', 'to', 'say,', 'i', 'do', 'not', 'know,', 'and', 'thous', 'shalt', 'progress.', '', '#kronosstar', '#pokrally']",,,,unrelated,do
mbdata,18:22:22,KronosQuoth,"['in', 'my', 'experience,', 'there', 'is', 'only', 'one', 'motivation,', 'and', 'that', 'is', 'desire.', 'no', 'reasons', 'or', 'principle', 'contain', 'it', 'or', 'stand', 'against', 'it.', '', '#pokrally', '#hi']",,,,unrelated,no
mbdata,18:22:50,KronosQuoth,"['the', 'past', 'is', 'a', 'ghost,', 'the', 'future', 'a', 'dream.', 'all', 'we', 'ever', 'have', 'is', 'now.', '', '#kronosstar', '#pokrally']",,,,unrelated,we
mbdata,18:22:50,KronosQuoth,"['eighty', 'percent', 'of', 'success', 'is', 'showing', 'up.', '', '#kronosstar', '#pokrally']",,,,unrelated,success
mbdata,18:22:50,reggierockin776,"['gain', 'over', '1,000', 'followers', 'a', 'week', 'by', 'using:', 'getem.kronos/followers', '#abilafinest', '#followme']",,,,advertisement,over
mbdata,18:22:50,KronosQuoth,"['life', 'is', 'not', 'measured', 'by', 'the', 'number', 'of', 'breaths', 'we', 'take,', 'but', 'by', 'the', 'moments', 'that', 'take', 'our', 'breath', 'away.', '', '#kronosstar', '#pokrally']",,,,unrelated,we
mbdata,18:23:10,KronosQuoth,"['there', 'is', 'only', 'one', 'way', 'to', 'avoid', 'criticism:', 'do', 'nothing,', 'say', 'nothing,', 'and', 'be', 'nothing.', '', '#kronosstar', '#pokrally']",,,,unrelated,do
mbdata,18:23:10,Clevvah4Evah,"['i', 'literally', 'felt', 'like', 'blowing', 'them', 'up', '#pok', '#rally', '#grammar']",,,,unrelated,up
mbdata,18:23:10,KronosQuoth,"['too', 'many', 'of', 'us', 'are', 'not', 'living', 'our', 'dreams', 'because', 'we', 'are', 'living', 'our', 'fears.', '', '#kronosstar', '#pokrally']",,,,unrelated,we
mbdata,18:23:10,KronosQuoth,"['winning', 'isnt', 'everything,', 'but', 'wanting', 'to', 'win', 'is.', '', '#kronosstar', '#pokrally']",,,,unrelated,but
mbdata,18:23:33,KronosQuoth,"['the', 'successful', 'warrior', 'is', 'the', 'average', 'man,', 'with', 'laser-like', 'focus.', '', '#pokrally', '#hi']",,,,unrelated,successful
mbdata,18:23:33,KronosQuoth,"['winning', 'isnt', 'everything,', 'but', 'wanting', 'to', 'win', 'is.', '', '#kronosstar', '#pokrally']",,,,unrelated,but
mbdata,18:23:33,KronosQuoth,"['if', 'you', 'want', 'to', 'achieve', 'greatness', 'stop', 'asking', 'for', 'permission.', '', '#pokrally', '#hi']",,,,unrelated,you
mbdata,18:23:58,KronosQuoth,"['real', 'difficulties', 'can', 'be', 'overcome;', 'it', 'is', 'only', 'the', 'imaginary', 'ones', 'that', 'are', 'unconquerable.', '', '#pokrally', '#hi']",,,,unrelated,can
mbdata,18:23:58,reggierockin776,"['time', 'for', 'a', 'refill', '?', 'refill', 'your', 'meds', 'online', 'at', 'drugs.kronos/cheappills', '#abila', '#pharmacyripoff']",,,,advertisement,your
mbdata,18:23:58,KronosQuoth,"['two', 'roads', 'diverged', 'in', 'a', 'wood,', 'and', 'i—I', 'took', 'the', 'one', 'less', 'traveled', 'by,', 'and', 'that', 'has', 'made', 'all', 'the', 'difference.', '', '#kronosstar', '#pokrally']",,,,unrelated,has
mbdata,18:24:26,KronosQuoth,"['you', 'may', 'be', 'disappointed', 'if', 'you', 'fail,', 'but', 'you', 'are', 'doomed', 'if', 'you', 'dont', 'try.', '', '#kronosstar', '#pokrally']",,,,unrelated,you
mbdata,18:24:44,soup4u,"['rt', '@saveourwildlands', 'dr.', 'newman', 'is', 'saying', 'that', 'education', 'is', 'the', 'key', 'to', 'being', 'an', 'effective', 'leader', 'and', 'community', 'organizer']",,,,chatter,being
mbdata,18:24:54,KronosQuoth,"['if', 'you', 'hear', 'a', 'voice', 'within', 'you', 'say', 'you', 'cannot', 'paint,', 'then', 'by', 'all', 'means', 'paint', 'and', 'that', 'voice', 'will', 'be', 'silenced.', '', '#kronosstar', '#pokrally']",,,,unrelated,you
mbdata,18:24:54,KronosQuoth,"['things', 'work', 'out', 'best', 'for', 'those', 'who', 'make', 'the', 'best', 'of', 'how', 'things', 'work', 'out.', '', '#pokrally', '#hi']",,,,unrelated,who
mbdata,18:24:54,KronosQuoth,"['few', 'things', 'can', 'help', 'an', 'individual', 'more', 'than', 'to', 'place', 'responsibility', 'on', 'him,', 'and', 'to', 'let', 'him', 'know', 'that', 'you', 'trust', 'him.', '', '', '#kronosstar', '#pokrally']",,,,unrelated,you
mbdata,18:24:54,KronosQuoth,"['you', 'who', 'are', 'without', 'sin,', 'cast', 'the', 'first', 'stone', '', '#kronosstar', '#pokrally']",,,,unrelated,you
mbdata,18:25:00,GreyCatCollectibles,"['smell', 'something', 'funny', 'upstairs', '-', 'wish', 'this', 'renovation', 'work', 'would', 'get', 'finished!']",,,,others,get
mbdata,18:25:00,starz1134,"['just', 'found', 'some', 'local', 'hot', 'peppers', 'at', 'the', 'abila', 'market.', ""feelin'"", 'the', 'burn!', '#abilafire']",,,,others,abila
mbdata,18:25:00,SaveOurWildlands,"['we', 'need', 'your', 'help!:', 'sow.kronos/helpnow']",,,,advertisement,your
mbdata,18:25:00,choconibbs,"['and', 'make', 'millions', 'off', 'of', 'endangered', 'species', '#drrotter', '#pokrally']",,,,others,make
ccdata,18:25:00,,"['alarm-secure', 'no', 'crime']",,,4678 N. Delfon St,others,no
mbdata,18:25:14,KronosQuoth,"[""don't"", 'let', 'the', 'fear', 'of', 'losing', 'be', 'greater', 'than', 'the', 'excitement', 'of', 'winning.', '', '#pokrally', '#hi']",,,,unrelated,don't
mbdata,18:25:14,KronosQuoth,"['you', ""can't"", 'connect', 'the', 'dots', 'looking', 'forward;', 'you', 'can', 'only', 'connect', 'them', 'looking', 'backwards.', '#pokrally', '#hi']",,,,unrelated,you
mbdata,18:25:14,KronosQuoth,"['if', 'you', 'want', 'to', 'achieve', 'greatness', 'stop', 'asking', 'for', 'permission.', '', '#pokrally', '#hi']",,,,unrelated,you
mbdata,18:25:14,KronosQuoth,"['we', 'become', 'what', 'we', 'think', 'about.', '', '#kronosstar', '#pokrally']",,,,unrelated,what
mbdata,18:25:39,KronosQuoth,"[""don't"", 'raise', 'your', 'voice,', 'improve', 'your', 'argument.', '', '#pokrally', '#hi']",,,,unrelated,your
mbdata,18:26:03,carjunkers,"['free', 'ithing', 'contest', 'click', 'here', 'contest.kronos/freeithing', '', '#abila', '#ithing']",,,,advertisement,here
mbdata,18:26:03,KronosQuoth,"['life', 'is', 'not', 'about', 'finding', 'yourself.', 'life', 'is', 'about', 'creating', 'yourself.', '', '#pokrally', '#hi']",,,,unrelated,life
mbdata,18:26:26,KronosQuoth,"['the', 'only', 'place', 'where', 'success', 'comes', 'before', 'work', 'is', 'in', 'the', 'dictionary.', '', '#pokrally', '#hi']",,,,unrelated,only
mbdata,18:26:26,KronosQuoth,"['you', 'cant', 'fall', 'if', 'you', 'dont', 'climb.', '', 'but', 'theres', 'no', 'joy', 'in', 'living', 'your', 'whole', 'life', 'on', 'the', 'ground.', '', '#kronosstar', '#pokrally']",,,,unrelated,you
mbdata,18:26:49,KronosQuoth,"['great', 'minds', 'discuss', 'ideas;', 'average', 'minds', 'discuss', 'events;', 'small', 'minds', 'discuss', 'people.', '', '#pokrally', '#hi']",,,,unrelated,great
mbdata,18:26:49,KronosQuoth,"['waste', 'not,', 'want', 'not', '', '#kronosstar', '#pokrally']",,,,unrelated,want
mbdata,18:26:49,KronosQuoth,"['the', 'most', 'difficult', 'thing', 'is', 'the', 'decision', 'to', 'act,', 'the', 'rest', 'is', 'merely', 'tenacity.', '', '#kronosstar', '#pokrally']",,,,unrelated,most
mbdata,18:27:20,Clevvah4Evah,"['dont', 'loose', 'your', 'way', 'in', 'the', 'dark', 'going', 'home', '#pok', '#rally', '#grammar']",,,,unrelated,your
mbdata,18:27:20,KronosQuoth,"['successful', 'entrepreneurs', 'are', 'givers', 'and', 'not', 'takers', 'of', 'positive', 'energy.', '', '#pokrally', '#hi']",,,,unrelated,successful
mbdata,18:27:43,KronosQuoth,"['people', 'often', 'say', 'that', 'motivation', 'doesnt', 'last.', 'well,', 'neither', 'does', 'bathing.', '', 'thats', 'why', 'we', 'recommend', 'it', 'daily.', '', '#kronosstar', '#pokrally']",,,,unrelated,we
mbdata,18:27:43,KronosQuoth,"['i', 'find', 'that', 'when', 'you', 'have', 'a', 'real', 'interest', 'in', 'life', 'and', 'a', 'curious', 'life,', 'that', 'sleep', 'is', 'not', 'the', 'most', 'important', 'thing.', '', '#pokrally', '#hi']",,,,unrelated,you
mbdata,18:27:43,KronosQuoth,"['eighty', 'percent', 'of', 'success', 'is', 'showing', 'up.', '', '#kronosstar', '#pokrally']",,,,unrelated,success
mbdata,18:27:43,KronosQuoth,"['no', 'one', 'can', 'make', 'you', 'feel', 'inferior', 'without', 'your', 'consent.', '', '#pokrally', '#hi']",,,,unrelated,you
mbdata,18:28:07,KronosQuoth,"['intuition', 'influences', 'your', 'own', 'observations', '#pokrally', '#hi']",,,,unrelated,your
mbdata,18:28:07,KronosQuoth,"['people', 'rarely', 'succeed', 'unless', 'they', 'have', 'fun', 'in', 'what', 'they', 'are', 'doing.', '', '#pokrally', '#hi']",,,,unrelated,what
mbdata,18:28:33,junkman995,"['have', 'you', 'heard', 'millions', 'of', 'people', 'are', 'making', '$5k+/mo', 'from', 'home?', 'heres', 'how...workathome.kronos/scam', '#kronos', '#abilajobs']",,,,advertisement,you
mbdata,18:28:33,KronosQuoth,"['all', 'progress', 'takes', 'place', 'outside', 'the', 'comfort', 'zone.', '', '#pokrally', '#hi']",,,,unrelated,all
mbdata,18:28:33,KronosQuoth,"['success', 'is', 'the', 'sum', 'of', 'small', 'efforts,', 'repeated', 'day-in', 'and', 'day-out.', '', '#pokrally', '#hi']",,,,unrelated,success
mbdata,18:28:33,Clevvah4Evah,"[""what's"", 'the', 'diff', 'between', 'would', 'of', 'and', ""would've?"", '#pok', '#rally', '#grammar']",,,,unrelated,between
mbdata,18:29:00,slamrjamr,"['rt', '@saveourwildlands', 'we', 'need', 'your', 'help!:', 'sow.kronos/helpnow']",,,,advertisement,your
mbdata,18:29:02,KronosQuoth,"['whatever', 'the', 'mind', 'of', 'man', 'can', 'conceive', 'and', 'believe,', 'it', 'can', 'achieve.', '', '#kronosstar', '#pokrally']",,,,unrelated,can
mbdata,18:29:02,KronosQuoth,"[""don't"", 'be', 'afraid', 'to', 'give', 'up', 'the', 'good', 'to', 'go', 'for', 'the', 'great.', '', '#pokrally', '#hi']",,,,unrelated,up
mbdata,18:29:02,KronosQuoth,"['it', 'is', 'never', 'too', 'late', 'to', 'be', 'what', 'you', 'might', 'have', 'been.', '', '#kronosstar', '#pokrally']",,,,unrelated,you
mbdata,18:29:22,KronosQuoth,"['do', 'what', 'you', 'can,', 'where', 'you', 'are,', 'with', 'what', 'you', 'have.', '', '#kronosstar', '#pokrally']",,,,unrelated,you
mbdata,18:29:22,KronosQuoth,"[""don't"", 'let', 'the', 'fear', 'of', 'losing', 'be', 'greater', 'than', 'the', 'excitement', 'of', 'winning.', '', '#pokrally', '#hi']",,,,unrelated,don't
mbdata,18:29:44,KronosQuoth,"['to', 'accomplish', 'great', 'things,', 'we', 'must', 'not', 'only', 'act,', 'but', 'also', 'dream,', 'not', 'only', 'plan,', 'but', 'also', 'believe.', '#pokrally', '#hi']",,,,unrelated,we
mbdata,18:29:44,KronosQuoth,"[""don't"", 'raise', 'your', 'voice,', 'improve', 'your', 'argument.', '', '#pokrally', '#hi']",,,,unrelated,your
mbdata,18:30:00,GreyCatCollectibles,"['yuck', '-', 'electrical', 'smell', 'is', 'getting', 'worse']",,,,others,getting
mbdata,18:30:00,POK,"['local', 'coffee', 'shop', 'owner', 'goes', 'green:', '', 'pok.kronos/ourcommunity/beansnthings']",,,,advertisement,coffee
mbdata,18:30:00,SaveOurWildlands,"['12', 'essential', 'actions', 'for', 'a', 'green', 'kronos:', 'sow.kronos/actnow']",,,,advertisement,12
mbdata,18:30:00,choconibbs,"['does', 'anyone', 'beside', 'me', 'think', 'the', 'pok', 'logo', 'means', '""""just', 'stop', 'now""""?', '', '#pokrally', '#drrotter""""']",,,,others,pok
mbdata,18:30:00,anaregents,"['dr.', ""newman's"", 'speech', 'is', 'moving.', 'activism', 'is', 'people', 'acting˜for', 'the', 'people!?pokrally']",,,,others,people
mbdata,18:30:00,ReggieWassali,"['drnewman', '""""real', 'education', 'is', 'experience', '&', 'particpation""""', 'the', 'reason', 'im', 'here', '#pokrally""""']",,,,others,here
mbdata,18:30:00,FriendsOfKronos,"['listen', 'to', 'dr', 'newman', 'totally', 'discredit', 'herself', 'to', 'the', 'rest', 'of', 'the', 'world', 'good', 'carreer', 'move', 'doc', '#pok', '#terror']",,,,others,newman
