type,time,author,message,latitude,longitude, location,tag,keyword
mbdata,18:43:56,KronosQuoth,"['people', 'who', 'succeed', 'have', 'momentum.', 'the', 'more', 'they', 'succeed,', 'the', 'more', 'they', 'want', 'to', 'succeed,', 'and', 'the', 'more', 'they', 'find', 'a', 'way', 'to', 'succeed.', '#pokrally', '#hi']",,,,unrelated,people
mbdata,18:43:56,KronosQuoth,"['courage', 'is', 'resistance', 'to', 'fear,', 'mastery', 'of', 'fear', '-', 'not', 'absense', 'of', 'fear.', '', '#pokrally', '#hi']",,,,unrelated,fear
mbdata,18:44:00,dtennent,"['rt', '@homelandilluminations', 'reports', 'coming', '', 'in', 'of', 'a', 'building', 'fire', 'at', 'achilleos', '&', 'madeg.', '#hi']",,,,chatter,fire
mbdata,18:44:00,plasticParts,"['rt', '@homelandilluminations', 'reports', 'coming', '', 'in', 'of', 'a', 'building', 'fire', 'at', 'achilleos', '&', 'madeg.', '#hi']",,,,chatter,fire
mbdata,18:44:00,HomelandIlluminations,"['building', 'fire', 'at', 'achilleos', 'and', 'madeg.', 'responders', 'dispatched.', '#hi']",,,,others,fire
mbdata,18:44:00,martaflores,"['omg', 'i', 'think', 'my', 'buidling', 'is', 'on', 'fire!']",,,,others,my
mbdata,18:44:00,trollingsnark,"['there', 'we', 'go!', 'bring', 'out', 'the', 'instruments', 'of', 'governmental', 'oppression.']",,,,others,we
ccdata,18:44:00,,"['police', 'needed-police', 'units', '#101', 'and', '#220', 'dispatched', 'to', 'fire']",,,N. Achilleos St / N. Madeg St,others,fire
mbdata,18:44:01,AbilaPost,"['police', 'and', 'fire', 'units', 'have', 'been', 'dispatched', 'to', 'achilleos', 'and', 'madeg', 'in', 'response', 'to', 'a', 'fire', '#abilapost']",,,,report,fire
mbdata,18:44:10,rrWine,"['rt', '@kronosstar', 'abila', 'fire', 'department', 'has', 'dispatched', '2', 'units', 'to', 'a', 'possible', 'fire', 'at', 'the', 'dancing', 'dolphin', 'apartment', 'complex.', '#kronosstar']",,,,chatter,fire
mbdata,18:44:10,dolls4sale,"['rt', '@kronosstar', 'abila', 'fire', 'department', 'has', 'dispatched', '2', 'units', 'to', 'a', 'possible', 'fire', 'at', 'the', 'dancing', 'dolphin', 'apartment', 'complex.', '#kronosstar']",,,,chatter,fire
mbdata,18:44:10,vonneka,"['rt', '@trollingsnark', 'hut', 'hut', 'hut!', 'here', 'comes', 'the', 'government', 'to', '""""save""""', 'you', 'from', 'the', '""""fire""""!', '#goonsquad""""']",,,,chatter,you
mbdata,18:44:20,KronosQuoth,"['when', 'in', 'doubt,', 'punt!', '', '#kronosstar', '#pokrally']",,,,unrelated,when
mbdata,18:44:20,KronosQuoth,"['either', 'write', 'something', 'worth', 'reading', 'or', 'do', 'something', 'worth', 'writing.', '', '#kronosstar', '#pokrally']",,,,unrelated,do
mbdata,18:44:22,KronosStar,"['abila', 'police', 'department', 'has', 'sent', 'two', 'units', 'to', 'the', 'fire', 'at', 'the', 'dancing', 'dolphin', 'apartments.', '#kronosstar']",,,,report,fire
mbdata,18:44:22,CentralBulletin,"['building', 'fire', 'reported', 'in', 'east', 'abila', 'police', 'and', 'fire', 'dispatched', '#abila', '#centralbulletin']",,,,report,fire
mbdata,18:44:41,trollingsnark,"[""wouldn't"", 'be', 'surprised', 'if', 'this', 'is', 'just', 'to', 'distract', 'us', 'from', 'the', 'pok', 'rally.']",,,,others,if
mbdata,18:44:41,AbilaPost,"['dr.', 'newman', 'wraps', 'up', 'her', 'speech', '#pokrally', '#abilapost']",,,,report,up
mbdata,18:44:41,anaregents,"['dr.', 'newman', 'says', 'we', 'have', 'the', 'powr', 'to', 'make', 'change.?', 'join', 'us!', '#pok']",,,,others,we
ccdata,18:44:41,,"['alarm-secure', 'no', 'crime']",,,2112 N. Aveny St,others,no
mbdata,18:44:43,KronosQuoth,"['you', 'may', 'be', 'disappointed', 'if', 'you', 'fail,', 'but', 'you', 'are', 'doomed', 'if', 'you', 'dont', 'try.', '', '#kronosstar', '#pokrally']",,,,unrelated,you
mbdata,18:44:43,cheapgoods998,"['i', 'recommend', 'this', 'site', '#abila', 'dates.kronos/clickhere']",,,,advertisement,recommend
mbdata,18:44:45,slamrjamr,"['rt', '@internationalnews', 'fire', 'at', 'the', 'dancing', 'dolphin', 'apartment', 'complex.', '#abila', '#intnews']",,,,chatter,fire
mbdata,18:44:45,henri,"['rt', '@internationalnews', 'fire', 'at', 'the', 'dancing', 'dolphin', 'apartment', 'complex.', '#abila', '#intnews']",,,,chatter,fire
mbdata,18:44:45,wiseWords,"['rt', '@internationalnews', 'fire', 'at', 'the', 'dancing', 'dolphin', 'apartment', 'complex.', '#abila', '#intnews']",,,,chatter,fire
mbdata,18:44:45,sarajane,"['rt', '@internationalnews', 'fire', 'at', 'the', 'dancing', 'dolphin', 'apartment', 'complex.', '#abila', '#intnews']",,,,chatter,fire
mbdata,18:45:00,worldWatcher,"['rt', '@homelandilluminations', 'reports', 'coming', '', 'in', 'of', 'a', 'building', 'fire', 'at', 'achilleos', '&', 'madeg.', '#hi']",,,,chatter,fire
mbdata,18:45:00,BlueVelvet,"['rt', '@homelandilluminations', 'reports', 'coming', '', 'in', 'of', 'a', 'building', 'fire', 'at', 'achilleos', '&', 'madeg.', '#hi']",,,,chatter,fire
mbdata,18:45:00,dtennent,"['rt', '@homelandilluminations', 'reports', 'coming', '', 'in', 'of', 'a', 'building', 'fire', 'at', 'achilleos', '&', 'madeg.', '#hi']",,,,chatter,fire
mbdata,18:45:00,dtennent,"['rt', '@trollingsnark', 'look', 'at', 'that,', 'another', 'fire', 'and', 'nobody', 'seems', 'to', 'care', '#apathetic']",,,,chatter,fire
mbdata,18:45:00,jaques,"['rt', '@saveourwildlands', 'climate', 'change', 'is', 'the', 'greatest', 'threat', 'of', 'our', 'generation.', '', 'act', 'now', 'or', 'suffer', 'the', 'consequences:', 'sow.kronos/climatechange']",,,,advertisement,our
mbdata,18:45:00,ninjabob,"['rt', '@homelandilluminations', 'building', 'fire', 'at', 'achilleos', 'and', 'madeg.', 'responders', 'dispatched.', '#hi']",,,,chatter,fire
mbdata,18:45:00,InternationalNews,"['continuing', 'fire', 'at', 'the', 'dancing', 'dolphin', 'apartment', '#abila', '#intnews']",,,,report,fire
mbdata,18:45:00,AbilaPost,"['the', 'location', 'of', 'the', 'fire', 'has', 'been', 'identified', 'as', 'the', 'dancing', 'dolphin', 'apartment', 'complex', '#abilapost']",,,,report,fire
mbdata,18:45:00,HomelandIlluminations,"['staff', 'reporter', 'en', 'route', 'to', 'fire', 'at', 'madeg.', 'reports', 'of', 'fire', 'trucks', 'on', 'site.', '#hi']",,,,others,fire
mbdata,18:45:00,martaflores,"['help', 'me!', 'i', ""can't"", 'get', 'out!']",,,,others,get
mbdata,18:45:00,dangermice,"['fire', 'trucks', 'are', 'arriving', 'at', 'the', 'dancing', 'dolphin', '#abilafire']",36.059,24.894,,others,fire
mbdata,18:45:00,yomamma,"['somethings', 'going', 'on', 'across', 'the', 'street', '-', 'dogs', 'are', 'going', 'crazy']",,,,others,going
mbdata,18:45:00,HerraTomas,"['good,', 'go', 'afd!', 'thank', 'you', 'for', 'your', 'serivice']",,,,others,you
mbdata,18:45:00,POK,"['breaking', 'news:', 'toxic', 'waste', 'spill', 'in', 'tethys!:', 'youtube.kronos/dt83neln']",,,,advertisement,waste
mbdata,18:45:00,SaveOurWildlands,"['how', 'to', 'set', 'up', 'a', 'home', 'recycling', 'program:', 'sow.kronos/recycle']",,,,advertisement,up
mbdata,18:45:00,truthforcadau,"['very', 'inspiring', 'speech', 'from', 'dr', 'newman', '""you', 'can', 'make', 'a', 'differnece,', 'together', 'you', 'can', 'make', 'change""', '#pokrallyinthepark']",36.051,24.854,,others,you
mbdata,18:45:00,FriendsOfKronos,"['thanks', 'for', 'ending', 'your', 'terrorist', 'propaganda', 'doc', '#pok', '#terror']",,,,others,your
mbdata,18:45:00,Officia1AbilaPost,"['#abilafire', '-', 'mass', 'casualties', 'reported.', 'smad.co.kronos/b39x02r']",,,,advertisement,mass
mbdata,18:45:07,KronosQuoth,"['all', 'our', 'dreams', 'can', 'come', 'true', 'if', 'we', 'have', 'the', 'courage', 'to', 'pursue', 'them.', '', '#pokrally', '#hi']",,,,unrelated,if
mbdata,18:45:07,KronosQuoth,"['little', 'minds', 'are', 'tamed', 'and', 'subdued', 'by', 'misfortune;', 'but', 'great', 'minds', 'rise', 'above', 'it.', '', '#pokrally', '#hi']",,,,unrelated,but
mbdata,18:45:07,KronosQuoth,"['every', 'strike', 'brings', 'me', 'closer', 'to', 'the', 'next', 'home', 'run.', '', '#kronosstar', '#pokrally']",,,,unrelated,me
mbdata,18:45:07,Clevvah4Evah,"['serving', 'filay', 'minion', 'tonite', '#pok', '#rally', '#grammar']",,,,unrelated,tonite
mbdata,18:45:22,wireHead1122,"['rt', '@kronosstar', 'abila', 'police', 'department', 'has', 'sent', 'two', 'units', 'to', 'the', 'fire', 'at', 'the', 'dancing', 'dolphin', 'apartments.', '#kronosstar']",,,,chatter,fire
mbdata,18:45:22,dolls4sale,"['rt', '@kronosstar', 'abila', 'police', 'department', 'has', 'sent', 'two', 'units', 'to', 'the', 'fire', 'at', 'the', 'dancing', 'dolphin', 'apartments.', '#kronosstar']",,,,chatter,fire
mbdata,18:45:22,CentralBulletin,"['dancing', 'dolphin', 'apartment', 'complex', 'identified', 'as', 'location', 'of', 'abila', 'fire', '#abila', '#centralbulletin']",,,,report,fire
mbdata,18:45:22,HomelandIlluminations,"['smoke', 'from', 'first', 'two', 'floors', 'of', 'dancing', 'dolphin', 'apartments.', 'fire', 'officials', 'on', 'site.', '#hi']",,,,others,fire
mbdata,18:45:22,redisrad,"['buildings', 'on', 'fire', 'down', 'the', 'street', '#gladitsnotmyhouse']",,,,others,fire
mbdata,18:45:22,OnlytheTruth,"['fire', 'fire', 'fire!!', 'yesssss!', '#burnabilaburn']",,,,others,fire
mbdata,18:45:22,POK,"['up', 'next:', 'local', 'band', 'viktor-e', 'plays', 'your', 'favorites!']",,,,others,your
mbdata,18:45:22,Viktor-E,"['viktor-e', 'sings', ""'stand"", 'up', 'speak', ""up'."", 'sing', 'along!', 'lyrics', 'available', 'on', 'your', 'mobile', 'device', 'at', 'viktor-e.kronos/ourmusic/standupspeakup']",,,,advertisement,your
ccdata,18:45:22,,"['traffic', 'stop']",,,5066 N. Berlau St,others,stop
mbdata,18:45:28,teresaJ,"['rt', '@herratomas', 'oh', 'dear,', 'a', 'fire', 'coming', 'through', 'on', 'the', 'scanner', '#abilawatcher']",,,,chatter,fire
mbdata,18:45:31,KronosStar,"['smoke', 'is', 'coming', 'from', 'the', 'windows', 'of', 'the', 'second', 'floor', 'of', 'the', 'dancing', 'dolphin', 'apartments.', '#kronosstar']",,,,report,dancing
mbdata,18:45:31,HomelandIlluminations,"['homeland', 'illumation', 'on', 'site.', '', 'flames', 'visible', 'from', 'second', 'floor', 'of', 'six', 'floor', 'apartment', 'building.', '#hi']",,,,others,apartment
mbdata,18:45:31,OnlytheTruth,['omgwtfbbq!!!!'],,,,others,omgwtfbbq!!!!
mbdata,18:45:32,NewsOnlineToday,"['flames', 'visible', 'from', 'the', 'second', 'floor', 'at', 'the', 'dancing', 'dolphin', 'apartments', 'in', 'abila', '#newsonline']",,,,report,abila
mbdata,18:45:32,trollingsnark,"['did', 'someone', 'just', 'tweet', 'for', 'help?', 'obviously', 'an', 'actor', '#falseflag']",,,,others,just
mbdata,18:45:32,writinLazy,"['anyone', 'know', 'about', 'the', 'dancing', 'dolphin', 'apts', '-', 'looking', 'at', 'a', 'place', 'there', '#aptsearch']",,,,others,dancing
mbdata,18:45:32,POK,"['sylvia', 'thanks', 'dr.', 'newman', 'for', 'being', 'a', 'park', 'of', 'this', 'important', 'day', 'for', 'the', 'pok.']",,,,others,being
mbdata,18:45:32,FriendsOfKronos,"['#apd', 'should', 'be', 'arresting', 'everyone', 'that', 'has', 'spoken', 'today', 'starting', 'with', 'sylvia', 'marek', '#pok']",,,,others,has
mbdata,18:45:38,KronosQuoth,"['i', 'find', 'that', 'the', 'harder', 'i', 'work,', 'the', 'more', 'luck', 'i', 'seem', 'to', 'have.', '', '#pokrally', '#hi']",,,,unrelated,more
mbdata,18:45:38,KronosQuoth,"['happiness', 'is', 'not', 'something', 'readymade.', '', 'it', 'comes', 'from', 'your', 'own', 'actions.', '', '#kronosstar', '#pokrally']",,,,unrelated,your
mbdata,18:45:38,KronosQuoth,"['you', 'may', 'only', 'succeed', 'if', 'you', 'desire', 'succeeding;', 'you', 'may', 'only', 'fail', 'if', 'you', 'do', 'not', 'mind', 'failing.', '', '#pokrally', '#hi']",,,,unrelated,you
mbdata,18:45:38,KronosQuoth,"['i', 'attribute', 'my', 'success', 'to', 'this:', 'i', 'never', 'gave', 'or', 'took', 'any', 'excuse.', '', '#kronosstar', '#pokrally']",,,,unrelated,my
mbdata,18:45:45,ninjabob,"['rt', '@internationalnews', 'fire', 'at', 'the', 'dancing', 'dolphin', 'apartment', 'complex.', '#abila', '#intnews']",,,,chatter,fire
mbdata,18:45:45,rnbwBrite,"['rt', '@internationalnews', 'fire', 'at', 'the', 'dancing', 'dolphin', 'apartment', 'complex.', '#abila', '#intnews']",,,,chatter,fire
mbdata,18:45:45,sarajane,"['rt', '@internationalnews', 'fire', 'at', 'the', 'dancing', 'dolphin', 'apartment', 'complex.', '#abila', '#intnews']",,,,chatter,fire
mbdata,18:45:47,AbilaPost,"['second', 'floor', 'of', 'six?of', 'the', 'dancing', 'dolphin', 'appears', 'engulfed', 'in', 'flames', '#abilapost']",,,,report,dancing
mbdata,18:45:47,hempRules,"['wow', 'thats', 'intense.', '#fire']",,,,others,thats
mbdata,18:45:47,maha_Homeland,"['dr.', 'newman', 'conclused', 'her', 'remarks.', 'viktor-e', 'set', 'to', 'return', 'to', 'the', 'stage.']",,,,others,newman
ccdata,18:45:47,,"['incomplete', 'call', 'for', 'police']",,,,others,police
mbdata,18:46:00,slamrjamr,"['rt', '@homelandilluminations', 'building', 'fire', 'at', 'achilleos', 'and', 'madeg.', 'responders', 'dispatched.', '#hi']",,,,chatter,fire
mbdata,18:46:00,dragonRider1,"['rt', '@homelandilluminations', 'building', 'fire', 'at', 'achilleos', 'and', 'madeg.', 'responders', 'dispatched.', '#hi']",,,,chatter,fire
mbdata,18:46:00,zengardener,"['rt', '@homelandilluminations', 'building', 'fire', 'at', 'achilleos', 'and', 'madeg.', 'responders', 'dispatched.', '#hi']",,,,chatter,fire
mbdata,18:46:00,phantomagate,"['rt', '@trollingsnark', 'there', 'we', 'go!', 'bring', 'out', 'the', 'instruments', 'of', 'governmental', 'oppression.']",,,,chatter,we
mbdata,18:46:00,henri,"['rt', '@abilapost', 'the', 'location', 'of', 'the', 'fire', 'has', 'been', 'identified', 'as', 'the', 'dancing', 'dolphin', 'apartment', 'complex', '#abilapost']",,,,chatter,fire
mbdata,18:46:00,joyce101,"['rt', '@abilapost', 'the', 'location', 'of', 'the', 'fire', 'has', 'been', 'identified', 'as', 'the', 'dancing', 'dolphin', 'apartment', 'complex', '#abilapost']",,,,chatter,fire
mbdata,18:46:00,stolkfair,"['rt', '@homelandilluminations', 'staff', 'reporter', 'en', 'route', 'to', 'fire', 'at', 'madeg.', 'reports', 'of', 'fire', 'trucks', 'on', 'site.', '#hi']",,,,chatter,fire
mbdata,18:46:00,jgrobannne,"['rt', '@homelandilluminations', 'staff', 'reporter', 'en', 'route', 'to', 'fire', 'at', 'madeg.', 'reports', 'of', 'fire', 'trucks', 'on', 'site.', '#hi']",,,,chatter,fire
mbdata,18:46:00,courage4life,"['rt', '@homelandilluminations', 'staff', 'reporter', 'en', 'route', 'to', 'fire', 'at', 'madeg.', 'reports', 'of', 'fire', 'trucks', 'on', 'site.', '#hi']",,,,chatter,fire
mbdata,18:46:00,HomelandIlluminations,"['no', 'word', 'yet', 'on', 'residents', 'in', 'dancing', 'dolphin.', '#hi']",,,,others,no
mbdata,18:46:00,GreyCatCollectibles,"['omg', 'sirens', 'are', 'spooking', 'the', 'cat.', 'poor', 'timmy!']",,,,others,omg
mbdata,18:46:00,POK,"['connect', 'with', 'the', 'pok', 'community:', 'pok.kronos/join']",,,,advertisement,pok
mbdata,18:46:00,ReggieWassali,"['thanks', 'dr', 'newman!', '#pokrally']",,,,others,thanks
mbdata,18:46:01,cheapgoods998,"[""how's"", 'your', 'credit', 'rating?', 'need', 'a', 'boost?', 'fixit.kronos/creditratings', '#abila', '#badcredit']",,,,advertisement,your
mbdata,18:46:01,KronosQuoth,"['teach', 'thy', 'tongue', 'to', 'say,', 'i', 'do', 'not', 'know,', 'and', 'thous', 'shalt', 'progress.', '', '#kronosstar', '#pokrally']",,,,unrelated,do
mbdata,18:46:01,dealsRUs101,"['i', 'just', 'found', 'out', 'who', 'viewed', 'my', 'profile!', 'find', 'whos', 'watching', 'yours', 'chirpwatch.kronos/watchme', '#abila']",,,,advertisement,who
mbdata,18:46:01,KronosQuoth,"['happiness', 'is', 'not', 'something', 'readymade.', '', 'it', 'comes', 'from', 'your', 'own', 'actions.', '', '#kronosstar', '#pokrally']",,,,unrelated,your
mbdata,18:46:10,teresaJ,"['rt', '@abilafiredept', 'abila', 'fire', 'department', 'has', 'dispatched', 'two', 'fire', 'trucks', 'to', 'the', 'dancing?dolphin', 'apartments', 'at?achilleos', '&', 'madeg', '#afd?']",,,,chatter,fire
mbdata,18:46:11,AbilaPost,"['2', 'police', 'units', 'arrived', 'and', 'are', 'managing', 'crowd', '#abilapost']",,,,report,police
mbdata,18:46:11,HomelandIlluminations,"['police', 'arrived', 'at', 'dancing', 'dolphin', 'fire.', '#hi']",,,,others,police
mbdata,18:46:11,OnlytheTruth,"['cop', 'time!', 'come', 'on!!!', '#startseomething']",,,,others,cop
mbdata,18:46:11,POK,"['sylvia', 'marek', 'welcomes', 'viktor-e', 'back', 'on', 'stage', 'to', 'sing', 'their', 'hit', ""'stand"", 'up', 'speak', ""up'""]",,,,others,up
mbdata,18:46:21,KronosStar,"['police', 'have', 'arrived', 'at', 'the', 'fire', 'and', 'are', 'helping', 'manage', 'the', 'scene.', '#kronosstar']",,,,report,fire
mbdata,18:46:21,HomelandIlluminations,"['fire', 'officials', 'report', 'they', 'do', 'not', 'yet', 'know', 'if', 'apartment', 'is', 'currently', 'occupied.', '#hi']",,,,others,fire
mbdata,18:46:21,trollingsnark,"['how', 'long', 'until', 'bullets', 'begin', 'flying?', '#waitforit']",,,,others,how
mbdata,18:46:21,footfingers,"['real', 'change', 'is', 'only', 'possibly', 'if', 'kronos', 'is', 'ruled', 'by', 'the', 'poeple,', 'not', 'the', 'corrupt', '#pok']",36.054,24.902,,others,if
mbdata,18:46:22,blueSunshine,"['rt', '@kronosstar', 'abila', 'police', 'department', 'has', 'sent', 'two', 'units', 'to', 'the', 'fire', 'at', 'the', 'dancing', 'dolphin', 'apartments.', '#kronosstar']",,,,chatter,fire
mbdata,18:46:22,henri,"['rt', '@kronosstar', 'abila', 'police', 'department', 'has', 'sent', 'two', 'units', 'to', 'the', 'fire', 'at', 'the', 'dancing', 'dolphin', 'apartments.', '#kronosstar']",,,,chatter,fire
mbdata,18:46:22,klingon4real,"['rt', '@onlythetruth', 'fire', 'fire', 'fire!!', 'yesssss!', '#burnabilaburn']",,,,chatter,fire
mbdata,18:46:22,KronosQuoth,"['success', 'is', 'walking', 'from', 'failure', 'to', 'failure', 'with', 'no', 'loss', 'of', 'enthusiasm.', '', '#pokrally', '#hi']",,,,unrelated,no
mbdata,18:46:22,KronosQuoth,"['eighty', 'percent', 'of', 'success', 'is', 'showing', 'up.', '', '#kronosstar', '#pokrally']",,,,unrelated,success
mbdata,18:46:45,dtennent,"['rt', '@friendsofkronos', 'dr', 'newman', 'what', 'a', 'joke', '#pok', '#terror']",,,,chatter,what
mbdata,18:46:45,KronosQuoth,"['a', 'successful', 'man', 'is', 'one', 'who', 'can', 'lay', 'a', 'firm', 'foundation', 'with', 'the', 'bricks', 'others', 'have', 'thrown', 'at', 'him.', '', '#pokrally', '#hi']",,,,unrelated,can
mbdata,18:46:52,HomelandIlluminations,"['just', 'received', 'word', 'from', 'witnesses', 'that', 'building', 'is', 'occupied.', '#hi']",,,,others,just
mbdata,18:46:52,trollingsnark,"['yes', 'searched', 'for', 'their', 'own', 'protection.', 'what', 'or', 'who', 'are', 'they', 'really', 'looking', 'for?']",,,,others,what
mbdata,18:47:00,vetsRock,"['rt', '@homelandilluminations', 'building', 'fire', 'at', 'achilleos', 'and', 'madeg.', 'responders', 'dispatched.', '#hi']",,,,chatter,fire
mbdata,18:47:00,wireHead1122,"['rt', '@homelandilluminations', 'building', 'fire', 'at', 'achilleos', 'and', 'madeg.', 'responders', 'dispatched.', '#hi']",,,,chatter,fire
mbdata,18:47:00,henri,"['rt', '@internationalnews', 'continuing', 'fire', 'at', 'the', 'dancing', 'dolphin', 'apartment', '#abila', '#intnews']",,,,chatter,fire
mbdata,18:47:00,slamrjamr,"['rt', '@abilapost', 'the', 'location', 'of', 'the', 'fire', 'has', 'been', 'identified', 'as', 'the', 'dancing', 'dolphin', 'apartment', 'complex', '#abilapost']",,,,chatter,fire
mbdata,18:47:00,wireHead1122,"['rt', '@abilapost', 'the', 'location', 'of', 'the', 'fire', 'has', 'been', 'identified', 'as', 'the', 'dancing', 'dolphin', 'apartment', 'complex', '#abilapost']",,,,chatter,fire
mbdata,18:47:00,dtennent,"['rt', '@abilapost', 'the', 'location', 'of', 'the', 'fire', 'has', 'been', 'identified', 'as', 'the', 'dancing', 'dolphin', 'apartment', 'complex', '#abilapost']",,,,chatter,fire
mbdata,18:47:00,joyce101,"['rt', '@dangermice', 'fire', 'trucks', 'are', 'arriving', 'at', 'the', 'dancing', 'dolphin', '#abilafire']",,,,chatter,fire
mbdata,18:47:00,luvMyPants,"['rt', '@pok', 'connect', 'with', 'the', 'pok', 'community:', 'pok.kronos/join']",,,,advertisement,pok
mbdata,18:47:00,AbilaPost,"['residents', 'have', 'begun', 'to', 'trickle', 'out', 'of', 'the', 'dancing', 'dolphin', '#abilapost']",,,,report,out
mbdata,18:47:00,HomelandIlluminations,"['police', 'report', 'the', 'building', 'is', 'being', 'searched', 'for', 'occupants.', '#hi']",,,,others,police
mbdata,18:47:00,AbilaFireDept,"['abila', 'fire', 'department', 'on', 'the', 'scene', 'of', 'dancing', 'dolphin', 'fire', 'at', 'achilleos', '&', 'madeg', 'assessing', 'the', 'extent', 'of', 'the', 'fire', '#afd']",,,,others,fire
mbdata,18:47:00,martaflores,"['my', 'apartment', 'is', 'filling', 'up', 'with', 'smoke', '-', 'help', ""i'm"", 'in', 'apartment', '301!!!!', '#helpme']",,,,others,up
mbdata,18:47:00,kingWilly,"['say', 'a', 'prayer', 'for', 'our', 'neighbors', '#dansingdolfinfire']",,,,others,our
mbdata,18:47:00,AbilaAllFaith,"['prayers', 'for', 'our', 'brothers', 'and', 'sisters', 'at', 'the', 'dancind', 'dolphins', 'appartments']",,,,others,our
mbdata,18:47:00,trollingsnark,"['srsly!?', 'did', 'the', 'government', 'make', 'a', 'helpless', 'victim', 'bot?', 'they', 'expect', 'us', 'to', 'buy', 'this?', '#noway']",,,,others,they
mbdata,18:47:00,OnlytheTruth,"['whoever', 'did', 'this,', 'thank', 'you!!!', '#firestarter']",,,,others,did
ccdata,18:47:00,,"['fire/medics', 'needed-amublance', 'dispatched', 'to', 'fire']",,,N. Achilleos St / N. Madeg St,others,fire
mbdata,18:47:03,KronosStar,"['abila', 'fire', 'department', 'has', 'dispatched', 'an', 'ambulance', 'to', 'assist', 'at', 'the', 'dancing', 'dolphin', 'fire.', '#kronosstar']",,,,report,fire
mbdata,18:47:03,HomelandIlluminations,"['several', 'residents', 'are', 'exiting', 'building.', '#hi']",,,,others,residents
mbdata,18:47:03,Viktor-E,"['bert', 'hanns', 'tells', 'rally', 'how', 'he', 'draws', 'inspiration', 'from', 'the', 'historical', 'persons']",,,,others,rally
mbdata,18:47:06,KronosQuoth,"['eighty', 'percent', 'of', 'success', 'is', 'showing', 'up.', '', '#kronosstar', '#pokrally']",,,,unrelated,success
mbdata,18:47:06,KronosQuoth,"['happiness', 'is', 'not', 'something', 'readymade.', '', 'it', 'comes', 'from', 'your', 'own', 'actions.', '', '#kronosstar', '#pokrally']",,,,unrelated,your
mbdata,18:47:06,KronosQuoth,"['the', 'distance', 'between', 'insanity', 'and', 'genius', 'is', 'measured', 'only', 'by', 'success.', '', '#pokrally', '#hi']",,,,unrelated,only
mbdata,18:47:07,trollingsnark,"['find', 'anything', 'yet?', 'political', 'enemies?', 'bribe', 'money?']",,,,others,find
mbdata,18:47:09,AbilaPost,"['unclear', 'how', 'many', 'people', 'are', 'still', 'inside', 'the', 'building', '#abilapost']",,,,report,people
mbdata,18:47:09,NewsOnlineToday,"['residents', 'being', 'saved', 'from', 'dancing', 'dolphin', 'fire', 'in', 'abila.', '#newsonline']",,,,report,fire
mbdata,18:47:09,AbilaFireDept,"['abila', 'fire', 'department', 'has', 'dispatched', 'an', 'additional', 'fire', 'truck', 'to', 'dancing', 'dolphin', 'apartment', 'fire', '#afd']",,,,others,fire
mbdata,18:47:09,GreyCatCollectibles,"['so', 'sad', '--', 'all', 'my', 'stuff', 'is', 'in', 'there.', '', '#putitout']",,,,others,my
mbdata,18:47:09,rockStar113,"['most', 'excietemtn', 'ive', 'seen', 'on', 'this', 'street', 'in', 'a', 'long', 'time.', '#fire']",,,,others,most
mbdata,18:47:09,OnlytheTruth,"['nooo', ""don't"", '#putitout']",,,,others,don't
ccdata,18:47:09,,"['fire/medics', 'needed-fire', 'truck', '#23', 'dispatched', 'to', 'fire']",,,N. Achilleos St / N. Madeg St,others,fire
mbdata,18:47:10,CentralBulletin,"['unclear', 'how', 'many', 'people', 'still', 'inside', 'of', 'building', '#abila', '#centralbulletin']",,,,report,people
mbdata,18:47:11,KronosStar,"['additional', 'fire', 'units', 'have', 'been', 'called', 'in', 'to', 'assist', 'at', 'the', 'dancing', 'dolphin', 'fire.', '#kronosstar']",,,,report,fire
mbdata,18:47:11,HerraTomas,"['some', 'of', 'these', 'comments', 'are', 'disgusting.', '#peoplearehorrible']",,,,others,some
mbdata,18:47:11,cleaningFish,"[""where's"", 'the', 'rave', 'in', 'east', 'abila', 'tomorrow', 'night?', '#abila', '#rave']",,,,others,abila
ccdata,18:47:11,,"['traffic', 'stop']",,,N. Arbete St / N. Utmana St,others,stop
mbdata,18:47:19,InternationalNews,"['fire', 'growing', 'at', 'the', 'dancing', 'dolphin', 'fire.', '#abila', '#intnews']",,,,report,fire
mbdata,18:47:19,AbilaPost,"['a', 'third?fire', 'truck', 'has', 'been', 'dispatched', 'to', 'the', 'fire', '#abilapost']",,,,report,fire
mbdata,18:47:19,windAvatar,"['anyone', 'hurt?', '', '#dancingdolphinfire']",,,,others,anyone
mbdata,18:47:21,henri,"['rt', '@kronosstar', 'police', 'have', 'arrived', 'at', 'the', 'fire', 'and', 'are', 'helping', 'manage', 'the', 'scene.', '#kronosstar']",,,,chatter,fire
mbdata,18:47:22,henri,"['rt', '@kronosstar', 'abila', 'police', 'department', 'has', 'sent', 'two', 'units', 'to', 'the', 'fire', 'at', 'the', 'dancing', 'dolphin', 'apartments.', '#kronosstar']",,,,chatter,fire
mbdata,18:47:22,dragonRider1,"['rt', '@kronosstar', 'abila', 'police', 'department', 'has', 'sent', 'two', 'units', 'to', 'the', 'fire', 'at', 'the', 'dancing', 'dolphin', 'apartments.', '#kronosstar']",,,,chatter,fire
